4	175.4184327
5	175.4198746
6	175.4195356
7	175.2832277
8	175.2820505
9	175.2824325
10	167.509811
11	167.506956
12	167.5073259
13	168.67792
14	168.6769387
15	168.6766874
16	169.4624899
17	169.4600555
18	169.4609539
19	169.8350458
20	169.833287
21	169.8337269
22	169.8331597
23	170.074483
24	170.0723736
25	170.0729345
26	170.0725415
27	171.4089699
28	171.4072815
29	171.407704
30	171.0996311
31	171.0982301
32	171.0986531
33	170.7630618
34	170.7623462
35	170.7623655
36	167.3364665
37	167.3357827
38	167.3357152
39	167.3356727
40	167.3356371
41	167.335638
42	167.0152619
43	167.0133811
44	166.0845549
45	166.083804
46	166.0841102
47	166.0839482
48	166.6694179
49	166.6684534
50	166.6683738
51	167.7621431
52	167.7612418
53	167.7609742
54	167.8520375
55	167.8514034
56	167.8516826
57	167.8515003
58	169.0402754
59	169.0397801
60	169.0397695
61	167.7805551
62	167.7786053
63	167.7788117
64	166.8454755
65	166.845245
66	166.8450752
67	166.8450651
68	165.9192178
69	165.9185841
70	165.9187799
71	166.7975304
72	166.7951162
73	166.7952223
74	166.7950921
75	167.733912
76	167.7340461
77	167.7343152
78	168.2910585
79	168.2905937
80	168.2905392
81	168.2904196
82	169.2093123
83	169.2074687
84	169.2077305
85	169.2003487
86	169.1989521
87	169.1990649
88	168.9220939
89	168.9223785
90	168.921862
91	168.9223563
92	168.1146793
93	168.1145655
94	168.1128651
95	165.980746
96	165.9814656
97	165.9811661
98	163.1866744
99	163.1854601
100	163.1857026
101	163.1855777
102	162.5690934
103	162.567486
104	162.5676022
105	163.6308111
106	163.629389
107	163.629648
108	163.6292544
109	164.9917318
110	164.9921817
111	164.9919777
112	166.5993369
113	166.5988411
114	166.5991107
115	166.5989747
116	167.5059361
117	167.5064328
118	167.5063354
119	167.5065003
120	167.5362775
121	167.5352585
122	167.5351726
123	167.2467096
124	167.2483584
125	167.2475468
126	167.0884568
127	167.0876799
128	167.0874455
129	167.7744628
130	167.7730339
131	167.7734491
132	167.8752093
133	167.8735494
134	167.8742212
135	167.8739443
136	168.3082634
137	168.3064313
138	168.3064323
139	168.4183763
140	168.4174966
141	168.4171745
142	168.4174103
143	168.046806
144	168.0455155
145	168.045571
146	168.2800747
147	168.2791999
148	168.2791942
149	168.0896123
150	168.0883941
151	168.0884862
152	168.0881978
153	167.2574759
154	167.2587775
155	167.2582687
156	167.2583888
157	167.2585532
158	166.8715263
159	166.8713021
160	166.8712688
161	167.4416676
162	167.440667
163	167.440977
164	168.3353728
