4	145.5114149
5	145.4995255
6	145.3335667
7	145.3333063
8	145.3342708
9	145.3327638
10	144.9772323
11	144.9776726
12	144.9787027
13	145.0972227
14	145.0970327
15	145.097256
16	144.812908
17	144.8130739
18	144.8139742
19	144.2101389
20	144.2097849
21	144.2109385
22	144.2094907
23	144.2110311
24	143.2886825
25	143.2885002
26	143.2899735
27	142.8022647
28	142.8012997
29	142.8022762
30	142.7663465
31	142.7626408
32	142.7627797
33	142.7639622
34	143.306223
35	143.3072396
36	143.3073794
37	142.3116956
38	142.3115476
39	142.3116324
40	141.7825699
41	141.783561
42	141.7842949
43	141.7836425
44	141.6384245
45	141.6373582
46	141.6385065
47	141.3252874
48	141.3244695
49	141.3251688
50	141.3245505
51	141.2881428
52	141.2874204
53	141.2881578
54	141.3068654
55	141.3068567
56	141.3080011
57	141.3068596
58	141.4376997
59	141.4379827
60	141.438708
61	141.3894565
62	141.3904654
63	141.3910031
64	141.3914849
65	141.9071996
66	141.9073843
67	141.9076427
68	141.5893933
69	141.589023
70	141.5898548
71	142.1896398
72	142.1885745
73	142.1899392
74	142.1887929
75	143.0419719
76	143.0420216
77	143.0425965
78	142.8644772
79	142.8644382
80	142.8648814
81	142.8842945
82	142.8850526
83	142.8854398
84	142.8847777
85	142.2783594
86	142.2780546
87	142.2790162
88	142.2772651
89	142.2775405
90	142.2786757
91	142.2764902
92	141.9385412
93	141.937269
94	141.9384095
95	141.9373476
96	141.7687389
97	141.7686246
98	142.4351543
99	142.4361796
100	142.4363942
101	142.4359698
102	142.4849484
103	142.4849629
104	142.4848052
105	142.4847275
106	142.4039014
107	142.4040485
108	142.4047405
109	142.2421624
110	142.242092
111	142.2425285
112	142.242038
113	142.1383126
114	142.1378926
115	142.138275
116	141.7593789
117	141.7582557
118	141.7596827
119	142.3070684
120	142.3075188
121	142.3068465
122	142.4063055
123	142.4072811
124	142.4083275
125	142.4073071
126	142.809429
127	142.8098003
128	142.8106645
129	142.7997348
130	142.7993335
131	142.800353
132	142.7994526
133	142.5384669
134	142.5384008
135	142.5399325
136	142.5027214
137	142.5035899
138	142.5041435
139	142.5035065
140	142.5134963
141	142.5148968
142	143.2836053
143	143.2845713
144	143.285232
145	143.2847
146	143.7372868
147	143.7365495
148	143.737159
149	144.0311897
150	144.0305382
151	144.0294073
152	144.0300656
153	144.0382644
154	144.0383488
155	144.0392935
156	144.0382509
157	143.9593818
158	143.9598018
159	143.9606602
160	144.0524605
161	144.0523023
162	144.052215
163	144.1457928
164	144.1464463
165	144.1469792
166	144.1466107
167	143.8157465
168	143.815463
169	143.8163228
170	143.7182726
171	143.7178877
172	143.7189241
173	144.1398838
174	144.1406949
175	144.1409717
176	144.140816
177	144.2150217
178	144.2163715
179	144.2168446
180	144.3041209
181	144.3016609
182	144.3017766
183	144.3040109
184	144.1193374
185	144.1198592
186	144.1203221
187	143.8952117
188	143.8950516
189	143.8953771
190	143.894987
191	143.9623539
192	143.963207
193	143.9634269
194	144.0837915
195	144.0836376
196	144.0839781
197	144.0833521
198	144.1340721
199	144.1346171
200	144.1354577
201	144.1064521
202	144.1062809
203	144.1073751
204	144.1064849
205	144.1057157
206	144.1074199
207	144.2395269
208	144.2400728
209	144.24095
210	144.2401799
211	144.501928
212	144.5022767
213	144.5027792
214	144.6993764
215	144.6980372
216	144.6991054
217	144.6983594
218	144.4839434
219	144.4846455
220	144.4845346
221	144.4844063
222	144.5829866
223	144.5833695
224	144.7900482
225	144.7900034
226	144.7907051
227	144.7902874
228	144.1804509
229	144.1822975
230	144.1827619
231	144.1823331
232	144.853097
233	144.8537312
234	144.8544353
235	144.8538103
236	145.7327691
237	145.7336222
238	145.6085098
239	145.6089226
240	145.6099764
241	145.6076148
242	145.450123
243	145.4484959
244	145.4487823
245	145.5439559
246	145.54417
247	145.5452874
248	145.5441995
249	144.4847782
250	144.4852074
251	144.4857813
252	144.7113995
253	144.7112215
254	144.7118504
255	144.7113595
256	144.7482123
257	144.748029
258	144.7486174
259	144.7986106
260	144.7983859
261	144.7996571
262	145.0527136
263	145.0520833
264	145.0520221
265	145.0518682
266	144.6602652
267	144.6609915
268	144.6612225
269	144.6605662
270	144.3653149
271	144.3622116
272	144.3623351
273	144.7364468
274	144.7359621
275	144.7376828
276	145.2620332
277	145.2625911
278	145.2636444
279	145.6486666
280	145.6489723
281	145.6495751
282	145.6488161
283	145.6496128
284	146.5160079
285	146.5162013
286	146.5937037
287	146.5932306
288	146.5949932
289	146.5930599
290	146.3127136
291	146.3133468
292	146.3141136
293	145.8341078
294	145.8353067
295	145.83602
