2	150.5901018
3	150.5808492
4	150.584783
5	151.4983097
6	151.4979027
7	151.4993716
8	151.4979861
9	152.4285494
10	152.4292279
11	152.4301591
12	152.6570592
13	152.6577223
14	152.6581023
15	152.7274277
16	152.7275439
17	152.7287326
18	152.867242
19	152.8676292
20	152.8682846
21	152.8674894
22	152.4570255
23	152.457243
24	152.4581665
25	152.4573949
26	152.6630285
27	152.6637871
28	152.6647748
29	153.1355845
30	153.1359978
31	153.1346455
32	153.1350477
33	153.4733531
34	153.473805
35	153.4741483
36	153.6530083
37	153.6535325
38	153.6543711
39	153.6046267
40	153.6064858
41	153.6065273
42	153.5754644
43	153.5750444
44	153.5761039
45	153.5748939
46	152.3804885
47	152.3812047
48	152.3820298
49	152.3813315
50	152.3602262
51	152.3607128
52	152.3618118
53	152.9162355
54	152.9178082
55	152.9178713
56	151.7127956
57	151.7144497
58	151.7150371
59	151.714524
60	149.7096388
61	149.7094951
62	149.7109187
63	149.6793977
64	149.6798307
65	149.679958
66	149.6797179
67	149.5739906
68	149.573967
69	149.5748847
70	149.9295578
71	149.9283709
72	149.9296542
73	149.6273664
74	149.6278631
75	149.6287452
76	149.6276857
77	150.8052141
78	150.8060142
79	150.8072878
80	150.1108791
81	150.1107933
82	150.1115529
83	150.5549904
84	150.5548524
85	150.5554022
86	150.5543851
87	150.4177069
88	150.4183753
89	150.4188527
90	150.1174011
91	150.1170843
92	150.1161473
93	150.118029
94	150.5333502
95	150.5341556
96	150.5353617
97	151.1360238
98	151.1363995
99	151.1371267
100	151.136766
101	151.5303675
102	151.5304461
103	151.5324069
104	152.0938243
105	152.093505
106	152.0947526
107	152.0853897
108	152.0848765
109	152.0850246
110	151.0408324
111	151.0417241
112	151.0431105
113	151.0416382
114	151.0793673
115	151.079782
116	151.0805666
117	151.0798751
118	150.8501312
119	150.8514815
120	150.8524185
121	151.0293046
122	151.0303009
123	151.0312587
124	150.8165779
125	150.8169232
126	150.8174151
127	150.5575241
128	150.5578366
129	150.5581925
130	150.5577869
131	150.5582764
132	150.3108488
133	150.310816
134	150.3117814
135	149.5006978
136	149.5024103
137	149.5029316
138	149.249199
139	149.2501254
140	149.2512789
141	149.2505122
142	149.7300405
143	149.7310156
144	149.7324605
145	150.5194343
146	150.5193369
147	150.5202093
148	150.5192385
149	151.2769743
150	151.2786589
151	151.2775217
152	152.3631173
153	152.3636019
154	152.3638952
155	152.5945809
156	152.5955633
157	152.5961227
158	152.3527435
159	152.3530011
160	152.3534746
161	152.3533145
162	152.7017974
163	152.7016628
164	152.7025251
165	152.7016807
166	150.8055358
167	150.8061497
168	150.8067038
169	150.2048211
170	150.205435
171	150.2066127
172	150.2053168
173	149.9973597
174	149.9972859
175	149.9978607
176	148.6158116
177	148.6175497
178	148.6175198
179	147.3973331
180	147.3980015
181	147.3967057
182	152.5583087
183	152.5576075
184	152.5585315
185	152.5576109
186	158.5180498
187	158.5181419
188	158.5186164
189	160.2539815
190	160.253329
191	160.2541715
192	160.253233
193	159.7887741
194	159.7891387
195	159.7895954
196	160.7382586
197	160.737731
198	160.7382567
199	160.7376992
200	160.0944295
201	160.0936241
202	160.0949146
203	158.7351235
204	158.7357523
205	158.7362997
206	158.7355078
207	156.6407306
208	156.6403969
209	156.641154
210	156.6405319
211	154.996209
212	154.9968914
213	154.9974378
214	153.6977508
215	153.6974711
216	153.6984168
217	153.2702194
218	153.2707374
219	153.2718977
220	151.793111
221	151.7939525
222	151.7946079
223	151.7937558
224	149.7336603
225	149.7350429
226	149.7353935
227	149.4609438
228	149.461848
229	149.4627276
230	149.4617742
231	149.3862785
232	149.3874711
233	149.3876481
234	149.4068017
235	149.4084361
236	149.4091334
237	149.4086323
238	148.9004678
239	148.9000579
240	148.9009356
241	148.1155358
242	148.1159645
243	148.1168938
244	148.1158589
245	148.2299672
246	148.2298254
247	148.231155
248	147.8278723
249	147.8282875
250	147.8289622
251	147.6931959
252	147.6928458
253	147.6937437
254	147.6768837
255	147.677704
256	147.6787838
257	147.6774079
258	147.8721364
259	147.8723495
260	147.8729138
261	147.0127792
262	147.0133984
263	147.0135142
264	147.1329099
265	147.1328733
266	147.1337307
267	147.1330155
268	147.4889767
269	147.4890017
270	147.4900757
271	147.3620954
272	147.3619604
273	147.3633652
274	147.3617062
275	147.1553115
276	147.1544112
277	147.1552132
278	146.0941049
279	146.0943205
280	146.0944864
281	146.1689554
282	146.1688378
283	146.1698081
284	146.1686058
285	146.3442655
286	146.3449995
287	146.3459761
288	146.3452064
289	146.5202107
290	146.5190066
291	146.5202315
292	146.195829
293	146.1951114
294	146.1959568
295	146.1947444
296	147.2127522
297	147.2129702
298	147.5208174
299	147.5207697
300	147.5223307
301	147.5182562
302	147.6196079
303	147.6191816
304	147.6194623
305	147.6190287
306	147.679444
307	147.6804562
308	147.6811458
309	147.0748635
310	147.0746759
311	147.0749682
312	146.8670274
313	146.8658666
314	146.8672102
315	146.8658386
316	146.8726119
317	146.8733275
318	146.8737741
319	146.8271648
320	146.8274185
321	146.8282692
322	147.5360272
323	147.5366884
324	147.5371002
325	147.5362278
326	147.6692149
327	147.6719883
328	147.671454
329	147.2067048
330	147.2064217
331	147.204143
332	147.2048761
333	147.3017014
334	147.3023756
335	147.3027566
336	147.3022372
337	146.7926215
338	146.7929639
339	147.3963817
340	147.3958637
341	147.3969256
342	147.3954943
343	147.0948761
344	147.0947685
345	147.0960364
346	147.0948023
347	146.6213334
348	146.6216102
349	146.6220669
350	146.2640239
351	146.2633382
352	146.2643239
353	146.6839501
354	146.6840784
355	146.6841083
356	146.6839824
357	147.1811728
358	147.1810812
359	147.1822579
360	147.423955
361	147.4204311
362	147.4216826
363	147.422119
364	147.9329519
365	147.932528
366	147.933355
367	148.1914458
368	148.1920684
369	148.1921803
370	148.531468
371	148.531373
372	148.5322473
373	148.5310528
374	148.4982133
375	148.4974344
376	148.4985465
377	148.4972227
378	148.9555126
379	148.9553033
380	149.0173838
381	149.0165808
382	149.0180247
383	149.0167192
384	148.5247251
385	148.5245857
386	148.5252725
387	149.7765707
388	149.7763088
389	149.7777151
390	149.7762731
391	149.8033382
392	149.804213
393	149.8049889
394	149.2585499
395	149.2582649
396	149.2588421
397	149.2578776
398	149.2630874
399	149.2631814
400	149.2638344
401	149.3050068
402	149.3055435
403	149.3058001
404	149.5119256
405	149.5121258
406	149.5123765
407	149.511929
408	148.8934168
409	148.8935098
410	148.8947328
411	148.8936212
412	149.1590225
413	149.1581655
414	149.1594951
415	149.0089911
416	149.0086762
417	149.0094483
418	148.6685021
419	148.6692916
420	148.6695722
421	148.6650275
422	148.7323457
423	148.73231
424	148.7331144
425	148.5465215
426	148.5473635
427	148.5481843
428	148.5473235
429	148.6823013
430	148.6835542
431	148.6834698
