Index,Time Stamp (s),Intensity
4,0,110.0773235
5,.033,110.0637235
6,.066,110.0578737
7,.099,109.8718171
8,.132,109.8727122
9,.165,109.8740061
10,.198,109.872323
11,.231,109.5788108
12,.264,109.5798548
13,.297,109.5813402
14,.330,109.5799769
15,.363,109.0450227
16,.396,109.0456882
17,.429,108.8968017
18,.462,108.8980705
19,.495,108.8988513
20,.528,108.8977614
21,.561,109.0215287
22,.594,109.0214501
23,.627,109.0231332
24,.660,109.021317
25,.693,108.9863657
26,.726,108.9872348
27,.759,108.9067149
28,.792,108.9074021
29,.825,108.9086068
30,.858,108.9072473
31,.891,109.1559954
32,.924,109.1572651
33,.957,109.1589535
34,.990,109.156698
35,1.023,109.7576124
36,1.056,109.7573066
37,1.089,109.7586463
38,1.122,108.5364627
39,1.155,108.5388894
40,1.188,108.5394792
41,1.221,108.5382697
42,1.254,108.3757287
43,1.287,108.3763233
44,1.320,108.377678
45,1.353,108.375761
46,1.386,108.5137032
47,1.419,108.5148582
48,1.452,108.5161772
49,1.485,108.5672343
50,1.518,108.5680763
51,1.551,108.5687331
52,1.584,108.5677527
53,1.617,109.2635547
54,1.650,109.2645202
55,1.683,108.9177228
56,1.716,108.9193822
57,1.749,108.9197714
58,1.782,109.5794348
59,1.815,109.5805893
60,1.848,109.5817101
61,1.881,109.5811738
62,1.914,109.1709404
63,1.947,109.1712235
64,1.980,109.172433
65,2.013,109.2267834
66,2.046,109.2281419
67,2.079,109.2295375
68,2.112,109.6385764
69,2.145,109.6390948
70,2.178,109.6396836
71,2.211,109.6392906
72,2.244,109.2109592
73,2.277,109.211495
74,2.310,109.2128892
75,2.343,109.0965529
76,2.376,109.0970544
77,2.409,109.0982899
78,2.442,109.0970771
79,2.475,108.8183628
80,2.508,108.8180285
81,2.541,108.8194073
82,2.574,108.8179205
83,2.607,108.6925227
84,2.640,108.6937215
85,2.673,108.6945751
86,2.706,108.6937162
87,2.739,108.6520747
88,2.772,108.6518726
89,2.805,108.6532562
90,2.838,108.3300651
91,2.871,108.3300357
92,2.904,108.3306607
93,2.937,108.06841
94,2.970,108.0685204
95,3.003,108.0704528
96,3.036,108.0684177
97,3.069,107.952215
98,3.102,107.9529504
99,3.135,107.5286487
100,3.168,107.5284529
101,3.201,107.5294936
102,3.234,107.528546
103,3.267,107.408722
104,3.300,107.4079446
105,3.333,107.4099301
106,3.366,107.4531178
107,3.399,107.4517737
108,3.432,107.4538797
109,3.465,107.4516541
110,3.498,107.234442
111,3.531,107.235829
112,3.564,107.2369107
113,3.597,106.8867684
114,3.630,106.8857518
115,3.663,106.8876278
116,3.696,106.8856843
117,3.729,106.5223597
118,3.762,106.5221046
119,3.795,106.5235576
120,3.828,106.5220949
121,3.861,106.5989694
122,3.894,106.599784
123,3.927,106.6017945
124,3.960,109.0387707
125,3.993,109.0394203
126,4.026,109.0409959
127,4.059,109.0392525
128,4.092,107.0169821
129,4.125,107.0180985
130,4.158,106.6924503
131,4.191,106.6918514
132,4.224,106.6926871
133,4.257,106.863614
134,4.290,106.8635204
135,4.323,106.865069
136,4.356,106.8634144
137,4.389,106.0298254
138,4.422,106.0296711
139,4.455,106.031005
140,4.488,106.0291136
141,4.521,105.3575719
142,4.554,105.3580628
143,4.587,105.3592067
144,4.620,104.9452508
145,4.653,104.9460127
146,4.686,104.9470042
147,4.719,105.8180922
148,4.752,105.8177961
149,4.785,105.8197246
150,4.818,104.9367689
151,4.851,104.9365524
152,4.884,104.9375907
153,4.917,104.9389154
154,4.950,104.9372323
155,4.983,104.917447
156,5.016,104.9170433
157,5.049,104.918247
158,5.082,104.9039395
159,5.115,104.9047188
160,5.148,104.9057779
161,5.181,104.9044083
162,5.214,104.8122078
163,5.247,104.8116353
164,5.280,104.8129167
165,5.313,104.8116893
166,5.346,104.6346918
167,5.379,104.6333343
168,5.412,105.8733878
169,5.445,105.8731192
170,5.478,105.8748095
171,5.511,105.2494237
172,5.544,105.2489077
173,5.577,105.2501423
174,5.610,105.2489665
175,5.643,105.3305681
176,5.676,105.3303627
177,5.709,105.3316218
178,5.742,105.366752
179,5.775,105.3677508
180,5.808,105.3688219
181,5.841,105.3679384
182,5.874,105.3680025
183,5.907,105.3957716
184,5.940,105.3972994
