Index,Time Stamp (s),Intensity
4,0,164.1071682
5,.033,164.1093075
6,.066,164.1065075
7,.099,164.105815
8,.132,164.68125
9,.165,164.6798486
10,.198,164.8134414
11,.231,164.8120602
12,.264,164.8129292
13,.297,163.984946
14,.330,163.983357
15,.363,163.9831674
16,.396,163.9831462
17,.429,163.5813542
18,.462,163.5796089
19,.495,163.5802141
20,.528,163.579675
21,.561,163.3123119
22,.594,163.3112987
23,.627,162.5541879
24,.660,162.5531105
25,.693,162.5532002
26,.726,162.5529364
27,.759,162.5532104
28,.792,162.1657803
29,.825,162.1640066
30,.858,162.1646793
31,.891,161.8174286
32,.924,161.8158753
33,.957,161.8163296
34,.990,161.4423259
35,1.023,161.4394102
36,1.056,161.4407325
37,1.089,161.4397015
38,1.122,161.2454123
39,1.155,161.2440557
40,1.188,161.2445882
41,1.221,161.2438778
42,1.254,161.2231949
43,1.287,161.2214612
44,1.320,161.2217188
45,1.353,161.1599494
46,1.386,161.1588498
47,1.419,161.1591049
48,1.452,161.2822594
49,1.485,161.2811097
50,1.518,161.2813899
51,1.551,162.3215992
52,1.584,162.319591
53,1.617,162.3200048
54,1.650,162.3195896
55,1.683,162.8792718
56,1.716,162.8776471
57,1.749,162.8780912
58,1.782,162.6093046
59,1.815,162.6095226
60,1.848,162.6094391
61,1.881,162.6092057
62,1.914,162.8012442
63,1.947,162.7993899
64,1.980,162.8012876
65,2.013,161.3155387
66,2.046,161.3146185
67,2.079,161.3152189
68,2.112,161.3147893
69,2.145,161.2297304
70,2.178,161.2281997
71,2.211,161.1972854
72,2.244,161.1968364
73,2.277,161.1969083
74,2.310,161.1967245
75,2.343,161.1969276
76,2.376,160.3807176
77,2.409,160.3788821
78,2.442,160.3793769
79,2.475,160.378846
80,2.508,160.3795308
81,2.541,160.3787341
82,2.574,160.3794801
83,2.607,160.3788315
84,2.640,160.7903144
85,2.673,160.7895197
86,2.706,160.7899103
87,2.739,160.7895997
88,2.772,160.7900747
89,2.805,160.7187968
90,2.838,160.7185503
91,2.871,160.7183492
92,2.904,160.7183811
93,2.937,160.7183753
94,2.970,160.7202787
95,3.003,160.7186767
96,3.036,162.428546
97,3.069,162.4281501
98,3.102,162.4283126
99,3.135,162.4283917
100,3.168,162.4285103
101,3.201,162.4282634
102,3.234,162.4285156
103,3.267,163.4053144
104,3.300,163.4043504
105,3.333,163.4048245
106,3.366,163.4046373
107,3.399,163.4048905
108,3.432,163.4044951
109,3.465,163.4048558
110,3.498,163.4045935
111,3.531,164.0197391
112,3.564,164.0198799
113,3.597,164.0197126
114,3.630,164.0197049
115,3.663,164.0199195
116,3.696,164.0197444
117,3.729,164.0198235
118,3.762,164.6673066
119,3.795,164.6670317
120,3.828,164.6668239
121,3.861,164.7767438
122,3.894,164.7758324
123,3.927,165.0954417
124,3.960,165.0946711
125,3.993,165.0923134
126,4.026,165.2071533
127,4.059,165.2051244
128,4.092,165.205694
129,4.125,165.2050034
130,4.158,165.3073076
131,4.191,165.3058174
132,4.224,165.3070968
133,4.257,165.842269
134,4.290,165.8421301
135,4.323,165.8419088
136,4.356,165.8419676
137,4.389,165.7602595
138,4.422,165.7587741
139,4.455,165.759198
140,4.488,165.2595592
141,4.521,165.2585518
142,4.554,165.2588402
143,4.587,165.2582697
144,4.620,165.4687929
145,4.653,165.4667805
146,4.686,165.447868
147,4.719,165.4470062
148,4.752,165.4471571
149,4.785,165.4471566
150,4.818,165.0686121
151,4.851,165.067323
152,4.884,165.06746
153,4.917,165.0671947
154,4.950,165.1804644
155,4.983,165.1785812
156,5.016,165.1794507
157,5.049,165.1786439
158,5.082,165.5857928
159,5.115,165.5846316
160,5.148,165.5844338
161,5.181,165.2551948
162,5.214,165.2537129
163,5.247,165.1950458
164,5.280,165.1934587
165,5.313,165.1935142
166,5.346,165.1932509
167,5.379,165.3133367
168,5.412,165.3119425
169,5.445,165.3120018
170,5.478,165.3120568
171,5.511,165.6023249
172,5.544,165.6003472
173,5.577,165.6009553
174,5.610,165.9127363
175,5.643,165.9123664
176,5.676,165.9128004
177,5.709,165.9128617
178,5.742,165.8818239
179,5.775,165.8807383
180,5.808,165.880897
181,5.841,166.0535928
182,5.874,166.0522946
183,5.907,166.0519772
184,5.940,166.1920433
185,5.973,166.1908126
186,6.006,166.1909428
187,6.039,166.4740639
188,6.072,166.4729133
189,6.105,166.4735735
190,6.138,166.473015
191,6.171,166.4736232
192,6.204,166.3346648
193,6.237,166.3330049
194,6.270,166.3331727
195,6.303,166.7687187
196,6.336,166.7674826
197,6.369,166.7680363
198,6.402,166.7672743
199,6.435,166.4411304
200,6.468,166.4402397
201,6.501,166.4409553
202,6.534,166.3873047
203,6.567,166.3868827
204,6.600,166.3864781
205,6.633,165.8957591
206,6.666,165.8943523
207,6.699,165.8954041
208,6.732,165.9391016
209,6.765,165.938764
210,6.798,165.9381602
211,6.831,165.9389559
212,6.864,165.8990312
213,6.897,165.897881
214,6.930,165.8986222
215,6.963,165.7546306
216,6.996,165.7537587
217,7.029,165.7540258
218,7.062,165.7539337
219,7.095,165.9420655
220,7.128,165.9401331
221,7.161,165.9407976
222,7.194,165.6904234
223,7.227,165.688887
224,7.260,165.6897811
225,7.293,166.5468094
226,7.326,166.545068
227,7.359,166.545258
228,7.392,166.5449609
229,7.425,165.7428988
230,7.458,165.7410388
231,7.491,165.7412133
232,7.524,165.7410335
233,7.557,165.7413002
234,7.590,166.3301095
235,7.623,166.3280594
236,7.656,166.3291503
237,7.689,166.4042395
238,7.722,166.4027628
239,7.755,166.4031289
240,7.788,165.8057224
241,7.821,165.8044483
242,7.854,165.8835204
243,7.887,165.8824301
244,7.920,165.8806916
245,7.953,165.8800545
246,7.986,165.930815
247,8.019,165.929376
248,8.052,165.9295071
249,8.085,165.9187625
