Index,Time Stamp (s),Intensity
2,0,126.4426804
3,.033,126.4385045
4,.066,126.4382948
5,.099,125.5566633
6,.132,125.555599
7,.165,124.719838
8,.198,124.7188489
9,.231,124.7194025
10,.264,124.1197314
11,.297,124.1194637
12,.330,124.1198761
13,.363,124.3989632
14,.396,124.3979991
15,.429,124.398682
16,.462,124.4474296
17,.495,124.4473158
18,.528,124.447582
19,.561,124.6142655
20,.594,124.6136598
21,.627,124.6141671
22,.660,124.6134317
23,.693,124.0361183
24,.726,124.0345004
25,.759,124.0351037
26,.792,123.8583965
27,.825,123.8580295
28,.858,123.858316
29,.891,124.3750477
30,.924,124.3743673
31,.957,124.3757832
32,.990,124.4686916
33,1.023,124.46841
34,1.056,124.4685171
35,1.089,123.7587867
36,1.122,123.7579017
37,1.155,123.7584877
38,1.188,123.7579702
39,1.221,123.9718567
40,1.254,123.9711367
41,1.287,123.9721108
42,1.320,123.9710894
43,1.353,124.2413354
44,1.386,124.2409221
45,1.419,124.6856014
46,1.452,124.6850502
47,1.485,124.6851249
48,1.518,124.6854543
49,1.551,124.607079
50,1.584,124.6060595
51,1.617,124.6072425
52,1.650,124.9144633
53,1.683,124.9136719
54,1.716,124.9146938
55,1.749,124.9137606
56,1.782,124.9146441
57,1.815,125.9150227
58,1.848,125.9146364
59,1.881,125.9148997
60,1.914,125.8314564
61,1.947,125.8317361
62,1.980,125.8313416
63,2.013,125.8322188
64,2.046,125.5911463
65,2.079,125.5898042
66,2.112,125.775856
67,2.145,125.7755763
68,2.178,125.7763387
69,2.211,126.1016763
70,2.244,126.1001543
71,2.277,126.101061
72,2.310,125.8641532
73,2.343,125.8636849
74,2.376,125.86409
75,2.409,125.8635677
76,2.442,125.8640394
77,2.475,125.7529109
78,2.508,125.7517216
79,2.541,125.7523958
80,2.574,125.7104123
81,2.607,125.7107104
82,2.640,125.7108049
83,2.673,124.729417
84,2.706,124.7286955
85,2.739,124.7292568
86,2.772,124.5297541
87,2.805,124.529578
88,2.838,124.530284
89,2.871,124.5292351
90,2.904,124.2012428
91,2.937,124.2007986
92,2.970,124.2009254
93,3.003,124.5077402
94,3.036,124.507012
95,3.069,124.5074788
96,3.102,124.507037
97,3.135,124.5074715
98,3.168,126.0071046
99,3.201,126.0066474
100,3.234,126.0072926
101,3.267,125.5855623
102,3.300,125.5848635
103,3.333,125.5856096
104,3.366,126.008341
105,3.399,126.0064275
106,3.432,126.0068856
107,3.465,126.1412008
108,3.498,126.1407359
109,3.531,126.141292
110,3.564,126.5962418
111,3.597,126.5967602
112,3.630,126.5973992
113,3.663,126.5965418
114,3.696,126.7243224
115,3.729,126.7236391
116,3.762,126.7241561
117,3.795,126.7238595
118,3.828,126.942526
119,3.861,126.941779
120,3.894,126.9419893
121,3.927,126.7887659
122,3.960,126.7896147
123,3.993,126.7899952
124,4.026,127.3006004
125,4.059,127.3001997
126,4.092,127.3004909
127,4.125,127.300123
128,4.158,126.7352527
129,4.191,126.733845
130,4.224,126.7348992
131,4.257,126.7338325
132,4.290,127.0529041
133,4.323,127.0515085
134,4.356,127.0519382
135,4.389,126.9520476
136,4.422,126.9520033
137,4.455,126.9518427
138,4.488,126.9517646
139,4.521,126.7548577
140,4.554,126.7535962
141,4.587,126.7540524
142,4.620,127.9114222
143,4.653,127.9112187
144,4.686,127.9116618
145,4.719,126.8383816
146,4.752,126.8375053
147,4.785,126.8377623
148,4.818,127.1127122
149,4.851,127.1125902
150,4.884,127.1129572
151,4.917,127.8520018
152,4.950,127.851018
153,4.983,127.8513088
154,5.016,127.2616835
155,5.049,127.2615273
156,5.082,127.2619753
157,5.115,127.2616469
158,5.148,127.2620611
159,5.181,127.0201712
160,5.214,127.0195298
161,5.247,126.4939733
