Index,Time Stamp (s),Intensity
5,0,146.0245481
6,.033,146.0135185
7,.066,146.0102267
8,.099,146.0108001
9,.132,146.0105522
10,.165,145.4273968
11,.198,144.298803
12,.231,144.2980898
13,.264,144.8125723
14,.297,144.8121446
15,.330,144.8134148
16,.363,144.8118731
17,.396,145.1654649
18,.429,145.1661097
19,.462,145.1668138
20,.495,145.1657827
21,.528,145.1391647
22,.561,145.1385267
23,.594,145.1395814
24,.627,145.8987895
25,.660,145.8976399
26,.693,145.8992028
27,.726,145.7359066
28,.759,145.7342028
29,.792,145.7364771
30,.825,145.7338913
31,.858,145.7883589
32,.891,145.7874031
33,.924,145.7893658
34,.957,145.6910258
35,.990,145.6905011
36,1.023,145.6917265
37,1.056,146.0149595
38,1.089,146.0139554
39,1.122,146.015352
40,1.155,146.01364
41,1.188,146.0153279
42,1.221,146.2486989
43,1.254,146.249076
44,1.287,146.2502378
45,1.320,146.5915808
46,1.353,146.591331
47,1.386,146.5928371
48,1.419,146.5912746
49,1.452,146.0288016
50,1.485,146.0281665
51,1.518,145.6529745
52,1.551,145.6523958
53,1.584,145.6543316
54,1.617,145.6523645
55,1.650,144.9725294
56,1.683,144.9711888
57,1.716,144.9730753
58,1.749,144.6959447
59,1.782,144.6957731
60,1.815,144.6962302
61,1.848,144.694578
62,1.881,145.0737158
63,1.914,145.0736285
64,1.947,145.0745592
65,1.980,144.7541816
66,2.013,144.7535407
67,2.046,144.7543682
68,2.079,144.7536439
69,2.112,145.5593543
70,2.145,145.5573249
71,2.178,145.5589902
72,2.211,144.4663556
73,2.244,144.4662167
74,2.277,144.4672994
75,2.310,144.4662418
76,2.343,144.1100646
77,2.376,144.1078969
78,2.409,144.1103535
79,2.442,144.5093422
80,2.475,144.5084028
81,2.508,144.5095337
82,2.541,144.5081949
83,2.574,144.5095968
84,2.607,144.741726
85,2.640,144.7412259
86,2.673,144.7692785
87,2.706,144.7681173
88,2.739,144.7692067
89,2.772,143.5588281
90,2.805,143.5585417
91,2.838,143.5587698
92,2.871,143.2336502
93,2.904,143.2330777
94,2.937,143.2336646
95,2.970,143.2330078
96,3.003,143.3625863
97,3.036,143.3623934
98,3.069,143.363316
99,3.102,143.3622377
100,3.135,143.2810865
101,3.168,143.2805319
102,3.201,143.2820351
103,3.234,143.6467867
104,3.267,143.6457875
105,3.300,143.2899995
106,3.333,143.2894334
107,3.366,143.2905734
108,3.399,143.2891536
109,3.432,143.3608955
110,3.465,143.3601784
111,3.498,143.3609433
112,3.531,143.3598992
113,3.564,143.2209587
114,3.597,143.218206
115,3.630,143.2202141
116,3.663,143.2182084
117,3.696,143.3067892
118,3.729,143.3059148
119,3.762,143.3076379
120,3.795,143.6594483
121,3.828,143.6566112
122,3.861,143.6562457
123,3.894,143.6580864
124,3.927,143.4874918
125,3.960,143.4866276
126,3.993,143.4876379
127,4.026,143.486482
128,4.059,143.9243764
129,4.092,143.5888214
130,4.125,143.5873211
131,4.158,143.5888643
132,4.191,143.5873712
133,4.224,143.3669006
134,4.257,143.364797
135,4.290,143.3657403
136,4.323,143.3647955
137,4.356,142.9289921
138,4.389,142.9277247
139,4.422,142.9288069
140,4.455,142.358192
141,4.488,142.3586222
142,4.521,142.3597232
143,4.554,142.0803858
144,4.587,142.079252
145,4.620,142.0806641
146,4.653,142.079185
147,4.686,142.0806626
148,4.719,142.9565577
149,4.752,142.9553786
150,4.785,142.9565258
151,4.818,143.0729335
152,4.851,143.0731062
153,4.884,143.0742318
154,4.917,143.1420216
155,4.950,143.1410479
156,4.983,143.1423076
157,5.016,143.1410938
158,5.049,143.1423592
159,5.082,142.3933242
160,5.115,142.3927238
161,5.148,141.652364
162,5.181,141.6508975
163,5.214,141.6519628
164,5.247,141.6508087
165,5.280,141.022935
166,5.313,141.0224879
167,5.346,142.4150386
168,5.379,142.4155083
169,5.412,142.4163016
170,5.445,142.4154707
171,5.478,142.1253795
172,5.511,142.1239434
173,5.544,142.1253868
174,5.577,143.3900482
175,5.610,143.3910566
176,5.643,143.3909896
177,5.676,142.5381399
178,5.709,142.5378795
179,5.742,142.5388923
180,5.775,142.5373857
181,5.808,142.6672955
182,5.841,142.6666811
183,5.874,142.6688913
184,5.907,142.6667096
185,5.940,141.2104876
186,5.973,141.2101355
187,6.006,141.2117732
188,6.039,142.7460137
189,6.072,142.7460759
190,6.105,142.746428
191,6.138,143.224198
192,6.171,143.2232417
193,6.204,143.2246542
194,6.237,143.2231197
195,6.270,143.7056718
196,6.303,143.705216
197,6.336,143.7063339
198,6.369,143.7053501
199,6.402,142.8541006
200,6.435,142.8536121
201,6.468,142.8555078
202,6.501,142.6331756
203,6.534,142.6321007
204,6.567,142.6335137
205,6.600,142.6321311
206,6.633,142.7805049
207,6.666,142.7792776
208,6.699,142.7111458
209,6.732,142.7090061
210,6.765,142.7105324
211,6.798,142.7092964
212,6.831,141.6745303
213,6.864,141.6743403
214,6.897,141.6757325
215,6.930,141.1246528
216,6.963,141.1243716
217,6.996,141.125341
218,7.029,141.1241893
219,7.062,140.9107914
220,7.095,140.9102083
221,7.128,140.9106723
222,7.161,141.3748307
223,7.194,141.3732692
224,7.227,141.3741893
225,7.260,141.3731916
226,7.293,141.0918654
227,7.326,141.0895578
228,7.359,141.0913619
229,7.392,141.0894816
230,7.425,141.1492872
231,7.458,141.1488059
232,7.491,141.1502344
233,7.524,141.2723587
234,7.557,141.2716657
235,7.590,141.2725661
236,7.623,141.2828974
237,7.656,141.2827455
238,7.689,141.283846
