Index,Time Stamp (s),Intensity
2,0,127.0009062
3,.033,126.9857894
4,.066,126.9791913
5,.099,126.9813276
6,.132,126.652364
7,.165,126.6512794
8,.198,125.6738604
9,.231,125.6732292
10,.264,125.6753675
11,.297,125.6729186
12,.330,125.6754292
13,.363,125.5125169
14,.396,125.511657
15,.429,125.6351514
16,.462,125.634306
17,.495,125.6361357
18,.528,125.6343581
19,.561,125.8811916
20,.594,125.8804688
21,.627,125.882895
22,.660,125.8801857
23,.693,126.2441155
24,.726,126.2436458
25,.759,126.2455623
26,.792,126.6319165
27,.825,126.6320515
28,.858,126.6332108
29,.891,126.6317752
30,.924,126.6331877
31,.957,126.6199749
32,.990,126.6201997
33,1.023,126.8607928
34,1.056,126.8610209
35,1.089,126.862323
36,1.122,126.5167916
37,1.155,126.5169276
38,1.188,126.5182764
39,1.221,126.5165297
40,1.254,127.2653573
41,1.287,127.2652349
42,1.320,127.2666348
43,1.353,127.2651471
44,1.386,127.2666223
45,1.419,127.1965919
46,1.452,126.2748703
47,1.485,126.2744242
48,1.518,126.2766358
49,1.551,126.274265
50,1.584,127.0632407
51,1.617,127.0636352
52,1.650,127.0652696
53,1.683,126.5924928
54,1.716,126.5915582
55,1.749,126.5939217
56,1.782,126.591671
57,1.815,125.8154678
58,1.848,125.8160754
59,1.881,125.8179948
60,1.914,125.0644758
61,1.947,125.0635793
62,1.980,125.0629249
63,2.013,125.408029
64,2.046,125.4086111
65,2.079,125.4093716
66,2.112,125.4085142
67,2.145,124.7412871
68,2.178,124.7411208
69,2.211,124.7422222
70,2.244,124.7411627
71,2.277,124.3212119
72,2.310,124.3206612
73,2.343,123.4032128
74,2.376,123.4005531
75,2.409,123.4032393
76,2.442,123.4004403
77,2.475,123.9110137
78,2.508,123.9098939
79,2.541,123.9124373
80,2.574,123.7718408
81,2.607,123.7711661
82,2.640,123.7726905
83,2.673,123.7706192
84,2.706,123.7725709
85,2.739,122.882785
86,2.772,122.8816223
87,2.805,122.2380681
88,2.838,122.2375863
89,2.871,122.2391638
90,2.904,121.8349904
91,2.937,121.8347405
92,2.970,121.8338903
93,3.003,121.8362905
94,3.036,121.6387712
95,3.069,121.6390138
96,3.102,121.6408353
97,3.135,121.6391657
98,3.168,121.9831805
99,3.201,121.9838002
100,3.234,121.9842597
101,3.267,121.9036632
102,3.300,121.902677
103,3.333,121.9045327
104,3.366,122.1755305
105,3.399,122.174512
106,3.432,122.1761463
107,3.465,122.1740133
108,3.498,122.7329056
109,3.531,122.7329943
110,3.564,122.7340683
111,3.597,122.7326254
112,3.630,122.479089
113,3.663,122.4784047
114,3.696,122.4796822
115,3.729,122.9479413
116,3.762,122.9476553
117,3.795,122.9493707
118,3.828,122.9474836
119,3.861,123.7240514
120,3.894,123.7231149
121,3.927,127.9608275
122,3.960,127.9598375
123,3.993,127.9617622
124,4.026,127.9593485
125,4.059,128.7776804
126,4.092,128.7778636
127,4.125,128.7789776
128,4.158,126.302297
129,4.191,126.3030869
130,4.224,126.3037519
131,4.257,126.3028612
132,4.290,123.5461019
133,4.323,123.5462052
134,4.356,123.5483878
135,4.389,123.5461743
136,4.422,117.8782171
137,4.455,117.878072
138,4.488,119.0813542
139,4.521,119.0812645
140,4.554,119.0826259
141,4.587,119.0808724
142,4.620,119.1523847
143,4.653,119.1535475
144,4.686,119.1551943
145,4.719,118.7851765
146,4.752,118.786399
147,4.785,118.7872266
148,4.818,118.7861786
149,4.851,118.7873828
150,4.884,118.5916898
151,4.917,118.5911323
152,4.950,118.5915456
153,4.983,119.550515
154,5.016,119.5500333
155,5.049,119.5521653
156,5.082,121.0796407
157,5.115,121.0800482
158,5.148,121.0815326
159,5.181,119.8496875
160,5.214,119.8496224
161,5.247,119.8509655
162,5.280,121.5066218
163,5.313,121.5068041
164,5.346,121.5080604
165,5.379,121.5063836
166,5.412,122.1751225
167,5.445,122.1755035
168,5.478,122.1770221
169,5.511,123.3262621
170,5.544,123.3265688
171,5.577,123.3279297
172,5.610,123.3263421
173,5.643,124.6281028
174,5.676,124.6276808
175,5.709,124.6292732
176,5.742,122.807406
177,5.775,122.8065201
178,5.808,122.8085441
179,5.841,122.7493084
180,5.874,122.7487158
181,5.907,122.7474937
182,5.940,122.7473486
183,5.973,121.6225936
184,6.006,121.6228352
185,6.039,121.6240924
186,6.072,121.6228308
187,6.105,121.6240119
188,6.138,121.4547849
189,6.171,121.4560084
