Index,Time Stamp (s),Intensity
3,0,155.4256207
4,.033,155.4210547
5,.066,155.4174074
6,.099,157.1528665
7,.132,157.1512423
8,.165,159.8519252
9,.198,159.8497092
10,.231,159.8509144
11,.264,159.0031872
12,.297,159.0018152
13,.330,159.0030387
14,.363,159.1004606
15,.396,159.1003246
16,.429,159.1001808
17,.462,158.7706752
18,.495,158.7692689
19,.528,158.769946
20,.561,158.7690148
21,.594,161.4183777
22,.627,161.4167438
23,.660,161.4180276
24,.693,160.7270785
25,.726,160.7259134
26,.759,160.7268562
27,.792,160.7255898
28,.825,158.3754909
29,.858,158.3742549
30,.891,158.3751133
31,.924,156.8920554
32,.957,156.8915813
33,.990,156.8926611
34,1.023,156.8912365
35,1.056,157.9206573
36,1.089,157.9194758
37,1.122,157.9204012
38,1.155,157.9193403
39,1.188,159.9512842
40,1.221,159.9519401
41,1.254,159.9527079
42,1.287,160.1120462
43,1.320,160.1128496
44,1.353,160.1132976
45,1.386,160.0726027
46,1.419,160.0726461
47,1.452,160.0735412
48,1.485,163.5900926
49,1.518,163.5897685
50,1.551,163.5902238
51,1.584,165.3315538
52,1.617,165.3311261
53,1.650,165.3320964
54,1.683,165.330747
55,1.716,167.4171793
56,1.749,167.4165808
57,1.782,167.4176741
58,1.815,168.8388604
59,1.848,168.838655
60,1.881,168.8391073
61,1.914,167.3950304
62,1.947,167.3945761
63,1.980,167.3954977
64,2.013,167.3940774
65,2.046,168.6375969
66,2.079,168.6362162
67,2.112,168.6371258
68,2.145,166.1285161
69,2.178,166.128126
70,2.211,166.1288209
71,2.244,166.1277112
72,2.277,164.0722767
73,2.310,164.0702807
74,2.343,164.0721735
75,2.376,162.7093171
76,2.409,162.7079991
77,2.442,162.7090861
78,2.475,162.7077623
79,2.508,164.4211646
80,2.541,164.418968
81,2.574,164.420026
82,2.607,164.4188006
83,2.640,166.1847179
84,2.673,166.1838706
85,2.706,166.184661
86,2.739,166.9254996
87,2.772,166.9245679
88,2.805,166.9255117
89,2.838,165.2293514
90,2.871,165.2295621
91,2.904,165.2300178
92,2.937,167.554376
93,2.970,167.5545443
94,3.003,167.5551543
95,3.036,169.5279099
96,3.069,169.5268861
97,3.102,169.5282229
98,3.135,169.5267559
99,3.168,166.1278371
100,3.201,166.1266985
101,3.234,166.1275887
102,3.267,167.3387678
103,3.300,167.3391237
104,3.333,167.339591
105,3.366,169.4068552
106,3.399,169.4062466
107,3.432,169.4076616
108,3.465,169.4062095
109,3.498,171.7229422
110,3.531,171.7225521
111,3.564,171.723533
112,3.597,171.7223982
113,3.630,169.0390041
114,3.663,169.0378829
115,3.696,169.039159
116,3.729,169.0376085
117,3.762,161.5145901
118,3.795,161.5147039
119,3.828,161.5155531
120,3.861,157.695286
121,3.894,157.6954962
122,3.927,157.6940302
123,3.960,149.6281568
124,3.993,149.6275304
125,4.026,149.6286719
126,4.059,149.6272627
127,4.092,146.1871243
128,4.125,146.1867665
129,4.158,146.1879842
130,4.191,136.3096832
131,4.224,136.3104446
132,4.257,136.3105613
133,4.290,136.310121
134,4.323,133.1883401
135,4.356,133.1883218
136,4.389,134.1040427
137,4.422,134.1041903
138,4.455,134.1053752
139,4.488,134.104118
140,4.521,136.7384168
141,4.554,136.7388445
142,4.587,136.7402551
143,4.620,136.7389424
144,4.653,141.3739622
145,4.686,141.3735663
146,4.719,141.3759756
147,4.752,141.2911738
148,4.785,141.2917675
149,4.818,141.2930951
150,4.851,141.2915307
151,4.884,133.9146634
152,4.917,133.9151876
153,4.950,133.9168721
154,4.983,133.9151529
155,5.016,132.9120443
156,5.049,132.9120313
157,5.082,132.9127619
158,5.115,129.8508806
159,5.148,129.8504813
160,5.181,129.8517626
161,5.214,129.8336058
162,5.247,129.8339135
163,5.280,129.8341792
164,5.313,129.4734775
165,5.346,129.4741271
166,5.379,129.4749489
167,5.412,130.565993
168,5.445,130.5668981
169,5.478,130.5674966
170,5.511,130.5665644
171,5.544,132.4015345
172,5.577,132.4028091
173,5.610,132.4031115
174,5.643,132.4025839
175,5.676,131.7880975
176,5.709,131.7876784
177,5.742,131.789186
178,5.775,130.815123
179,5.808,130.8161945
180,5.841,130.8172811
181,5.874,132.3600193
182,5.907,132.3601514
183,5.940,132.36193
184,5.973,132.3601162
185,6.006,132.972105
186,6.039,132.9712302
187,6.072,132.971943
188,6.105,135.1419719
189,6.138,135.1421957
190,6.171,135.1428236
191,6.204,135.14212
192,6.237,136.1847541
193,6.270,136.1843166
194,6.303,136.1856544
195,6.336,136.1840683
196,6.369,136.8045515
197,6.402,136.804091
198,6.435,136.8056433
199,6.468,137.5410195
200,6.501,137.5416165
201,6.534,137.5429514
202,6.567,137.5414333
203,6.600,137.5429427
204,6.633,139.7440172
205,6.666,139.7442785
206,6.699,139.7451982
207,6.732,138.9101606
208,6.765,138.9106742
209,6.798,138.9116715
210,6.831,140.2728906
211,6.864,140.2718977
212,6.897,140.2719039
213,6.930,140.2732354
214,6.963,140.8312707
215,6.996,140.8313739
216,7.029,140.1960204
217,7.062,140.1955136
218,7.095,140.1965013
219,7.128,142.6121108
220,7.161,142.613058
221,7.194,142.613777
222,7.227,145.3847352
223,7.260,145.3853699
224,7.293,145.3860764
225,7.326,145.3851143
226,7.359,145.852053
227,7.392,145.8521263
228,7.425,145.8531293
229,7.458,148.0477527
230,7.491,148.047392
231,7.524,148.048356
232,7.557,148.0473843
233,7.590,148.0482258
234,7.623,149.4930049
235,7.656,149.4928067
236,7.689,149.2820255
237,7.722,149.2818933
238,7.755,149.2827836
239,7.788,149.2817347
240,7.821,146.5360619
241,7.854,146.5366059
242,7.887,146.5365292
243,7.920,150.5503371
244,7.953,150.5511646
245,7.986,150.5514053
246,8.019,145.6220684
247,8.052,145.6235204
248,8.085,145.6235503
249,8.118,147.6801746
250,8.151,147.6799325
251,8.184,147.6810745
252,8.217,147.6796832
253,8.250,149.3512794
254,8.283,149.3515635
255,8.316,149.3525911
256,8.349,147.2537722
257,8.382,147.2530855
258,8.415,147.2544121
259,8.448,147.2528429
260,8.481,143.5396648
261,8.514,143.5387799
262,8.547,143.5396494
263,8.580,140.5309553
264,8.613,140.5306617
265,8.646,140.5314111
266,8.679,140.5301895
267,8.712,142.7319493
268,8.745,142.7323939
269,8.778,142.733668
270,8.811,143.667839
271,8.844,143.6668451
272,8.877,143.6654861
273,8.910,143.6676042
274,8.943,143.6651997
275,8.976,143.1718437
276,9.009,143.1725043
277,9.042,143.1728583
278,9.075,140.7547295
279,9.108,140.7549421
280,9.141,140.7553872
281,9.174,142.0948322
282,9.207,142.9213402
283,9.240,142.9215659
284,9.273,145.1185335
285,9.306,145.1186936
286,9.339,145.1200198
287,9.372,144.2022926
288,9.405,144.2024523
289,9.438,144.2038219
290,9.471,147.4369473
291,9.504,147.4360894
292,9.537,147.4368215
293,9.570,147.4357909
294,9.603,150.5096861
295,9.636,150.5098486
296,9.669,150.5106207
297,9.702,148.1382731
298,9.735,148.138369
299,9.768,148.1393625
300,9.801,148.1381216
301,9.834,149.1511984
302,9.867,149.150286
303,9.900,149.1517351
304,9.933,145.7581626
305,9.966,145.7561285
306,9.999,145.7578858
307,10.032,145.7561704
308,10.065,136.1770592
309,10.098,136.1781091
310,10.131,136.1785045
311,10.164,136.1779847
312,10.197,136.404077
313,10.230,136.4048524
314,10.263,136.4053096
315,10.296,135.2037003
316,10.329,135.2038431
317,10.362,135.2042892
318,10.395,135.203724
319,10.428,135.9423891
320,10.461,135.9417737
321,10.494,135.9427267
322,10.527,135.5803964
323,10.560,135.5786458
324,10.593,135.5800101
325,10.626,136.223031
326,10.659,136.2226037
327,10.692,136.2234235
328,10.725,138.1775757
329,10.758,138.1773192
330,10.791,138.1772704
331,10.824,138.7094488
332,10.857,138.7090157
333,10.890,138.7100752
334,10.923,138.7086063
335,10.956,139.3577927
336,10.989,139.3569223
337,11.022,139.3586564
338,11.055,140.8842134
339,11.088,140.8844247
340,11.121,140.8846494
341,11.154,140.8843625
342,11.187,142.0277744
343,11.220,142.0278646
344,11.253,142.0286487
345,11.286,145.1254948
346,11.319,145.1266291
347,11.352,145.1275873
348,11.385,145.1267983
349,11.418,145.1275502
350,11.451,144.5936989
351,11.484,144.5942385
352,11.517,144.5947984
353,11.550,146.6923153
354,11.583,146.6924055
355,11.616,146.693642
356,11.649,146.6921017
357,11.682,148.9149455
358,11.715,148.9148409
359,11.748,148.91504
360,11.781,151.7304707
361,11.814,151.7296576
362,11.847,151.7295809
363,11.880,153.1253926
364,11.913,153.1247897
365,11.946,154.7141483
366,11.979,154.713398
367,12.012,154.7144112
368,12.045,154.7133372
369,12.078,153.8513952
370,12.111,153.8528506
371,12.144,153.85273
372,12.177,154.8947642
373,12.210,154.8956342
374,12.243,154.8965307
375,12.276,154.8954475
376,12.309,158.0830816
377,12.342,158.0832706
378,12.375,158.08398
379,12.408,158.0828246
380,12.441,158.0997251
381,12.474,158.1006202
382,12.507,158.1009409
383,12.540,158.8008049
384,12.573,158.8009756
385,12.606,158.8018321
386,12.639,159.5307205
387,12.672,159.5291869
388,12.705,159.5301283
389,12.738,159.5291927
390,12.771,161.05697
391,12.804,161.0576934
392,12.837,161.057893
393,12.870,161.0585074
394,12.903,167.31625
395,12.936,167.3159848
396,12.969,167.3162056
397,13.002,170.3031052
398,13.035,170.3028935
399,13.068,170.3033232
400,13.101,174.8826321
401,13.134,174.8818798
402,13.167,174.8827189
403,13.200,166.0767178
404,13.233,166.0767245
405,13.266,166.07765
406,13.299,166.0767163
407,13.332,159.2617004
408,13.365,159.2619989
409,13.398,159.2624677
410,13.431,157.1188035
411,13.464,157.1181872
412,13.497,157.119131
413,13.530,159.4824976
414,13.563,159.4821311
415,13.596,159.4825121
416,13.629,159.4817988
417,13.662,159.55572
418,13.695,159.5543943
419,13.728,159.5554504
420,13.761,160.7984192
421,13.794,160.7980912
422,13.827,160.7981395
423,13.860,160.7989169
424,13.893,162.6055628
425,13.926,162.6055903
426,13.959,162.6070882
427,13.992,162.6054335
428,14.025,163.63015
429,14.058,163.6306515
430,14.091,163.6311516
431,14.124,162.6989926
432,14.157,162.6984732
433,14.190,162.6995231
434,14.223,162.698423
435,14.256,163.2608174
436,14.289,163.2591469
437,14.322,163.2605454
438,14.355,162.0411622
439,14.388,162.0416778
440,14.421,162.0421021
441,14.454,163.3440654
