Index,Time Stamp (s),Intensity
2,0,152.303819
3,.033,152.2928622
4,.066,152.8117747
5,.099,152.8097275
6,.132,152.8107702
7,.165,152.8092559
8,.198,152.8295722
9,.231,152.8277392
10,.264,152.829211
11,.297,151.0632726
12,.330,151.0614882
13,.363,151.0621962
14,.396,151.2033073
15,.429,151.2020939
16,.462,151.203247
17,.495,151.2025198
18,.528,151.2113498
19,.561,151.2104586
20,.594,151.2112418
21,.627,151.9581023
22,.660,151.9565895
23,.693,151.9578323
24,.726,151.956822
25,.759,151.8829789
26,.792,151.881345
27,.825,151.882637
28,.858,152.2240726
29,.891,152.2228815
30,.924,152.2240548
31,.957,152.2223491
32,.990,152.7891835
33,1.023,152.7880136
34,1.056,152.7888532
35,1.089,152.7880469
36,1.122,153.3678091
37,1.155,153.3658275
38,1.188,153.3670785
39,1.221,153.3658391
40,1.254,153.249157
41,1.287,153.247486
42,1.320,153.2488084
43,1.353,152.4224388
44,1.386,152.4210002
45,1.419,152.4223934
46,1.452,152.24072
47,1.485,152.240789
48,1.518,151.069417
49,1.551,151.0678752
50,1.584,151.0693702
51,1.617,151.0676196
52,1.650,150.4928197
53,1.683,150.4922333
54,1.716,150.4931602
55,1.749,150.4919893
56,1.782,150.9793962
57,1.815,150.9779924
58,1.848,150.9792867
59,1.881,151.0448047
60,1.914,151.042893
61,1.947,151.0426403
62,1.980,150.384797
63,2.013,150.3840601
64,2.046,150.3851317
65,2.079,150.3838908
66,2.112,150.6981785
67,2.145,150.6974031
68,2.178,150.6983406
69,2.211,151.0146345
70,2.244,151.0141025
71,2.277,151.0147237
72,2.310,151.0138889
73,2.343,151.0148028
74,2.376,151.0139429
75,2.409,150.7390379
76,2.442,150.7388595
77,2.475,149.9482591
78,2.508,149.9475574
79,2.541,149.9478318
80,2.574,149.7220322
81,2.607,149.720216
82,2.640,149.720735
83,2.673,149.7198013
84,2.706,149.6154972
85,2.739,149.6137867
86,2.772,149.6151919
87,2.805,150.0952513
88,2.838,150.0956713
89,2.871,150.0960759
90,2.904,150.5261333
91,2.937,150.5250357
92,2.970,150.5244671
93,3.003,149.7060026
94,3.036,149.7062133
95,3.069,149.706018
96,3.102,150.2290027
97,3.135,150.227976
98,3.168,150.228914
99,3.201,150.2278665
100,3.234,150.6315567
101,3.267,150.631291
102,3.300,150.6322709
103,3.333,150.6310899
104,3.366,150.9682055
105,3.399,150.9668475
106,3.432,150.9683015
107,3.465,151.2249474
108,3.498,151.2243412
109,3.531,151.2251953
110,3.564,151.223994
111,3.597,151.1423481
112,3.630,151.1418195
113,3.663,151.1428125
114,3.696,151.1414627
115,3.729,151.7408782
116,3.762,151.7411217
117,3.795,151.7412167
118,3.828,151.9853998
119,3.861,151.9845901
120,3.894,151.9854147
121,3.927,153.8013773
122,3.960,153.8009336
123,3.993,153.8015683
124,4.026,153.8007639
125,4.059,153.9551321
126,4.092,153.9550318
127,4.125,153.7080787
128,4.158,153.7078231
129,4.191,153.708398
130,4.224,153.7079596
131,4.257,153.8356332
132,4.290,153.8331732
133,4.323,153.834633
134,4.356,154.8961208
135,4.389,154.8945206
136,4.422,154.8959356
137,4.455,154.8945761
138,4.488,154.2835113
139,4.521,154.28273
140,4.554,154.2835272
141,4.587,154.1414149
142,4.620,154.1398915
143,4.653,154.1408994
144,4.686,154.1394198
145,4.719,154.5147796
146,4.752,154.5141763
147,4.785,154.514877
148,4.818,154.5153221
149,4.851,154.5132123
150,4.884,154.5143022
151,4.917,155.3932899
152,4.950,155.3917448
153,4.983,155.392513
154,5.016,155.3917019
155,5.049,155.3925733
156,5.082,155.7929948
157,5.115,155.7917544
158,5.148,155.7928154
159,5.181,156.0373486
160,5.214,156.036548
161,5.247,156.0372348
162,5.280,155.8983599
163,5.313,155.8960378
164,5.346,155.8971629
165,5.379,155.7681419
166,5.412,155.7672372
167,5.445,155.7681293
168,5.478,155.9423249
169,5.511,155.9428564
170,5.544,155.9431911
171,5.577,155.9421803
172,5.610,155.5652662
173,5.643,155.5639588
174,5.676,155.5645067
175,5.709,155.9825752
176,5.742,155.981848
177,5.775,155.9824928
178,5.808,155.981765
179,5.841,156.1567467
180,5.874,156.1540832
181,5.907,156.1548693
182,5.940,155.6958063
183,5.973,155.6945732
184,6.006,155.6949725
185,6.039,155.6945809
186,6.072,156.0126206
187,6.105,156.0116411
188,6.138,156.0118359
189,6.171,156.0981057
190,6.204,156.0970539
191,6.237,156.0977488
192,6.270,155.5878651
193,6.303,155.5874744
194,6.336,155.5881443
195,6.369,155.587392
196,6.402,155.5881891
197,6.435,155.5873404
198,6.468,156.033736
199,6.501,156.0322454
200,6.534,156.8447574
201,6.567,156.8433965
202,6.600,156.8450014
203,6.633,156.8433492
204,6.666,157.0349122
205,6.699,157.0356544
206,6.732,157.0350974
207,6.765,157.0266517
208,6.798,157.0246889
209,6.831,157.0257837
210,6.864,156.4863845
211,6.897,156.4866739
212,6.930,156.4849151
213,6.963,157.0612828
214,6.996,157.0609361
215,7.029,157.0615099
216,7.062,157.719973
217,7.095,157.7202021
218,7.128,157.7200723
219,7.161,157.7203328
220,7.194,157.2631973
221,7.227,157.2629876
222,7.260,157.2636839
223,7.293,157.3881404
224,7.326,157.3873568
225,7.359,157.3878853
226,7.392,157.3875921
227,7.425,157.5902561
228,7.458,157.5897545
229,7.491,157.8819512
230,7.524,157.8804012
231,7.557,157.8813532
232,7.590,157.8804533
233,7.623,157.7060875
234,7.656,157.7057595
235,7.689,157.7061699
236,7.722,157.7059524
237,7.755,157.7061323
238,7.788,156.7285822
239,7.821,156.7276987
240,7.854,156.7283237
241,7.887,156.8846451
242,7.920,156.8834172
243,7.953,156.884659
244,7.986,157.2653627
245,8.019,157.263695
246,8.052,157.2647391
247,8.085,157.2128057
248,8.118,157.2129765
249,8.151,157.2136193
250,8.184,157.775068
251,8.217,157.7739005
252,8.250,157.7743335
253,8.283,157.773559
254,8.316,158.2407316
255,8.349,158.239727
256,8.382,158.2405855
257,8.415,158.5685074
258,8.448,158.5678983
259,8.481,158.5682851
260,8.514,158.0493899
261,8.547,158.0484264
262,8.580,158.0492761
263,8.613,158.0486449
264,8.646,158.6371441
265,8.679,158.6365244
266,8.712,158.6370848
267,8.745,158.8651833
268,8.778,158.8634987
269,8.811,158.8647285
270,8.844,158.8632726
271,8.877,159.206984
272,8.910,159.2061265
273,8.943,159.2070534
274,8.976,158.6658092
275,9.009,158.6637785
276,9.042,158.6644025
277,9.075,158.6638175
278,9.108,158.6645269
279,9.141,158.291195
280,9.174,158.2914226
281,9.207,158.2919276
282,9.240,158.7195105
283,9.273,158.7185436
284,9.306,158.7190201
285,9.339,159.1093104
286,9.372,159.1083121
287,9.405,159.1090832
288,9.438,159.0175815
289,9.471,159.0165562
290,9.504,159.0175285
291,9.537,159.264498
292,9.570,159.2633198
293,9.603,159.2639786
294,9.636,159.2258893
295,9.669,159.2246523
296,9.702,159.2258435
297,9.735,159.2246234
298,9.768,159.1374161
299,9.801,159.1370144
300,9.834,159.1371976
301,9.867,159.136821
302,9.900,159.2425318
303,9.933,159.2414226
304,9.966,159.2425955
305,9.999,159.2403675
306,10.032,159.2387746
307,10.065,159.2396967
308,10.098,159.2385286
309,10.131,159.3477816
310,10.164,159.347038
311,10.197,159.547963
312,10.230,159.5467458
313,10.263,159.5468769
314,10.296,159.5466257
315,10.329,158.3079779
316,10.362,158.306794
317,10.395,158.3078844
318,10.428,158.3065278
319,10.461,158.3079036
320,10.494,159.0603197
321,10.527,159.0597936
322,10.560,159.0608936
323,10.593,158.785882
324,10.626,158.7852595
325,10.659,158.7859664
326,10.692,158.7854789
327,10.725,158.4685571
328,10.758,158.4674494
329,10.791,158.2527484
330,10.824,158.2514853
331,10.857,158.2512225
332,10.890,158.177609
333,10.923,158.1765582
334,10.956,158.1775791
335,10.989,158.176602
336,11.022,159.126876
337,11.055,159.1268046
338,11.088,159.1269155
339,11.121,159.0921513
340,11.154,159.0913595
341,11.187,159.0921962
342,11.220,158.9486878
343,11.253,158.9469189
344,11.286,158.9484042
345,11.319,158.9470775
346,11.352,158.9484365
347,11.385,158.3611892
348,11.418,158.3602734
349,11.451,158.3349103
350,11.484,158.3333459
351,11.517,158.3350685
352,11.550,158.333654
353,11.583,158.7470298
354,11.616,158.7464569
355,11.649,158.7469165
356,11.682,158.0267689
