Index,Time Stamp (s),Intensity
2,0,145.0500231
3,.033,145.0398698
4,.066,145.0415157
5,.099,144.1853848
6,.132,144.1859303
7,.165,144.1866189
8,.198,145.3615403
9,.231,145.3608965
10,.264,145.362554
11,.297,145.3609254
12,.330,146.825436
13,.363,146.8260682
14,.396,146.8272999
15,.429,147.3969546
16,.462,147.3984621
17,.495,147.3994078
18,.528,147.3983734
19,.561,146.8473433
20,.594,146.8477922
21,.627,146.8487987
22,.660,147.1827585
23,.693,147.1837095
24,.726,147.1838672
25,.759,147.1020935
26,.792,147.1028525
27,.825,147.1037828
28,.858,147.792704
29,.891,147.7924937
30,.924,147.794021
31,.957,147.7907957
32,.990,147.7916372
33,1.023,147.3981014
34,1.056,147.4001109
35,1.089,147.4006433
36,1.122,147.3996918
37,1.155,147.8249585
38,1.188,147.8261945
39,1.221,147.8277884
40,1.254,146.7967096
41,1.287,146.7986646
42,1.320,146.7995173
43,1.353,146.7986444
44,1.386,145.5708478
45,1.419,145.5711005
46,1.452,145.5921267
47,1.485,145.5922352
48,1.518,145.5933439
49,1.551,146.8257475
50,1.584,146.8261892
51,1.617,146.8270597
52,1.650,146.8264926
53,1.683,145.9364357
54,1.716,145.9370819
55,1.749,145.9376042
56,1.782,146.0599624
57,1.815,146.0594743
58,1.848,146.0604697
59,1.881,146.6244406
60,1.914,146.6240953
61,1.947,146.6207904
62,1.980,146.6227098
63,2.013,146.5760595
64,2.046,146.5771065
65,2.079,146.5773341
66,2.112,146.5770616
67,2.145,146.5773727
68,2.178,145.8533266
69,2.211,145.9177079
70,2.244,145.9182986
71,2.277,145.9187558
72,2.310,145.9187601
73,2.343,145.9188301
74,2.376,146.0980343
75,2.409,146.0963247
76,2.442,146.0975791
77,2.475,146.0966961
78,2.508,146.5613879
79,2.541,146.5605064
80,2.574,146.5610426
81,2.607,145.982256
82,2.640,145.9830729
83,2.673,145.9831231
84,2.706,146.5749315
85,2.739,146.5750367
86,2.772,146.5763691
87,2.805,147.0103897
88,2.838,147.0105054
89,2.871,147.01155
90,2.904,146.8584028
91,2.937,146.85515
92,2.970,146.8566006
93,3.003,146.8575082
94,3.036,146.8569107
95,3.069,146.8570925
96,3.102,146.8576167
97,3.135,147.0429895
98,3.168,147.0423428
99,3.201,147.0428641
100,3.234,146.8526162
101,3.267,146.8529422
102,3.300,146.8542024
103,3.333,146.8527715
104,3.366,146.8541802
105,3.399,146.4185253
106,3.432,146.4183618
107,3.465,146.4192949
108,3.498,146.4367192
109,3.531,146.436034
110,3.564,146.7333309
111,3.597,146.733546
112,3.630,146.7346822
113,3.663,146.733275
114,3.696,146.7348047
115,3.729,147.4203578
116,3.762,147.4209346
117,3.795,147.4216594
118,3.828,147.4206829
119,3.861,147.603221
120,3.894,147.6036386
121,3.927,147.3642978
122,3.960,147.3652315
123,3.993,147.3662693
124,4.026,147.9989125
125,4.059,148.0006554
126,4.092,148.0012775
127,4.125,148.0009987
128,4.158,148.2639429
129,4.191,148.2637259
130,4.224,148.26443
131,4.257,148.2640254
132,4.290,148.3470303
133,4.323,148.3459848
134,4.356,148.1453487
135,4.389,148.145137
136,4.422,148.1461666
137,4.455,148.1447729
138,4.488,148.2254586
139,4.521,148.2256038
140,4.554,148.2269348
141,4.587,148.2256496
142,4.620,147.3407104
143,4.653,147.3402619
144,4.686,147.3412741
145,4.719,147.2849373
146,4.752,147.2846349
147,4.785,147.2856467
148,4.818,147.2845558
149,4.851,147.3906139
150,4.884,147.3908859
151,4.917,147.3868099
152,4.950,147.3885233
153,4.983,147.338586
154,5.016,147.3384785
155,5.049,147.3391826
156,5.082,147.3386753
157,5.115,147.3947695
158,5.148,147.3948124
159,5.181,147.2010508
160,5.214,147.1997647
161,5.247,147.2011916
162,5.280,147.2001085
163,5.313,146.9089424
164,5.346,146.9094425
165,5.379,147.1119039
166,5.412,147.1119825
167,5.445,147.1129909
168,5.478,147.1117525
169,5.511,147.913357
170,5.544,147.9154548
171,5.577,147.9158984
172,5.610,148.7975714
173,5.643,148.7998269
174,5.676,148.8010021
175,5.709,148.8000969
176,5.742,148.2712052
177,5.775,148.2720322
178,5.808,148.2742004
179,5.841,149.3664598
180,5.874,149.3671721
181,5.907,149.3652971
182,5.940,149.3662312
183,5.973,149.3679253
184,6.006,149.0929355
185,6.039,149.0943007
186,6.072,148.9599306
187,6.105,148.960054
188,6.138,148.9613358
189,6.171,148.9600743
190,6.204,148.9616199
191,6.237,149.2882022
192,6.270,149.2905199
193,6.303,149.2909553
194,6.336,149.3858898
195,6.369,149.3861251
196,6.402,149.3882296
197,6.435,149.6945505
198,6.468,149.6962056
199,6.501,149.537173
200,6.534,149.5381486
201,6.567,149.5394406
202,6.600,149.5380353
203,6.633,148.8497777
204,6.666,148.8499026
205,6.699,148.8529495
206,6.732,148.8500911
207,6.765,148.2033599
208,6.798,148.203207
209,6.831,148.2039043
210,6.864,148.4439082
211,6.897,148.4418856
212,6.930,148.4416956
213,6.963,148.3544917
214,6.996,148.354809
215,7.029,148.3556308
216,7.062,148.3546301
217,7.095,148.6522193
218,7.128,148.6537717
219,7.161,148.6543649
220,7.194,148.6536839
221,7.227,148.6826534
222,7.260,148.6840832
223,7.293,148.6853299
224,7.326,148.6837317
225,7.359,148.8723896
226,7.392,148.8744878
227,7.425,148.8743157
228,7.458,148.1241715
229,7.491,148.1253964
230,7.524,148.1265803
231,7.557,148.5576408
232,7.590,148.5588122
233,7.623,148.560652
234,7.656,148.4637215
235,7.689,148.4642072
236,7.722,148.4657296
237,7.755,148.6773548
238,7.788,148.6771263
239,7.821,148.678681
240,7.854,148.6772536
241,7.887,148.7746518
242,7.920,148.7771393
243,7.953,148.7789
244,7.986,148.5667144
245,8.019,148.5683449
246,8.052,148.5691257
247,8.085,148.2558526
248,8.118,148.2565177
249,8.151,148.2573037
250,8.184,148.2565442
251,8.217,148.8877821
252,8.250,148.8887476
253,8.283,148.8903438
254,8.316,148.8493224
255,8.349,148.8502484
256,8.382,148.8513117
257,8.415,148.3657991
258,8.448,148.3676389
259,8.481,148.3684399
260,8.514,148.3678125
261,8.547,148.3486646
262,8.580,148.3487818
263,8.613,148.3504403
264,8.646,148.3490461
265,8.679,148.3505478
266,8.712,148.4708685
267,8.745,148.4721238
268,8.778,148.3993543
269,8.811,148.4000342
270,8.844,148.4011352
271,8.877,148.5330676
272,8.910,148.5338383
273,8.943,148.535462
274,8.976,148.5358459
275,9.009,148.6375704
276,9.042,148.637391
277,9.075,148.638913
278,9.108,148.5320144
279,9.141,148.5321947
280,9.174,148.5326871
281,9.207,148.5322111
282,9.240,148.7951162
283,9.273,148.7953699
284,9.306,148.7968364
285,9.339,148.6012071
286,9.372,148.6007557
287,9.405,148.602514
288,9.438,148.6005025
289,9.471,148.6177551
290,9.504,148.6179056
291,9.537,148.6190958
292,9.570,148.7677585
293,9.603,148.7675241
294,9.636,148.7693461
295,9.669,148.7747444
296,9.702,148.7756019
297,9.735,148.7768051
298,9.768,149.1074334
299,9.801,149.106996
300,9.834,149.108316
301,9.867,149.1038493
302,9.900,149.104877
303,9.933,148.9220081
304,9.966,148.9231655
305,9.999,148.9243157
306,10.032,148.9229958
307,10.065,148.8776977
308,10.098,148.8802898
309,10.131,149.5649035
310,10.164,149.5655035
311,10.197,149.5660585
312,10.230,148.6926953
313,10.263,148.693492
314,10.296,148.6940765
315,10.329,148.6933685
316,10.362,148.6459674
317,10.395,148.6467732
318,10.428,148.6478101
319,10.461,149.2589955
320,10.494,149.2589395
321,10.527,149.2600516
322,10.560,148.511387
323,10.593,148.511767
324,10.626,148.512379
325,10.659,148.5115553
326,10.692,148.5833208
327,10.725,148.5836511
328,10.758,148.584252
329,10.791,148.5832591
330,10.824,148.7938807
331,10.857,148.7930845
332,10.890,149.9288281
333,10.923,149.9274537
334,10.956,149.9303029
335,10.989,149.9301109
336,11.022,149.2148327
337,11.055,149.2155922
338,11.088,149.216699
339,11.121,149.2151128
340,11.154,149.1877633
341,11.187,149.1882972
342,11.220,149.188682
343,11.253,149.188029
344,11.286,149.0402146
345,11.319,149.0395674
346,11.352,149.1072907
347,11.385,149.1071542
348,11.418,149.1082388
349,11.451,149.087499
350,11.484,149.0887698
351,11.517,149.0897246
352,11.550,149.0891879
353,11.583,149.0897401
354,11.616,149.0811608
355,11.649,149.0831399
356,11.682,149.116495
357,11.715,149.1169232
358,11.748,149.1181173
359,11.781,149.117093
360,11.814,149.2475834
361,11.847,149.2442757
362,11.880,149.24553
363,11.913,149.2464318
364,11.946,149.443329
365,11.979,149.444632
366,12.012,149.4460402
367,12.045,149.2364415
368,12.078,149.2379355
369,12.111,149.2383922
370,12.144,149.2695592
