Index,Time Stamp (s),Intensity
2,0,150.5901018
3,.033,150.5808492
4,.066,150.584783
5,.099,151.4983097
6,.132,151.4979027
7,.165,151.4993716
8,.198,151.4979861
9,.231,152.4285494
10,.264,152.4292279
11,.297,152.4301591
12,.330,152.6570592
13,.363,152.6577223
14,.396,152.6581023
15,.429,152.7274277
16,.462,152.7275439
17,.495,152.7287326
18,.528,152.867242
19,.561,152.8676292
20,.594,152.8682846
21,.627,152.8674894
22,.660,152.4570255
23,.693,152.457243
24,.726,152.4581665
25,.759,152.4573949
26,.792,152.6630285
27,.825,152.6637871
28,.858,152.6647748
29,.891,153.1355845
30,.924,153.1359978
31,.957,153.1346455
32,.990,153.1350477
33,1.023,153.4733531
34,1.056,153.473805
35,1.089,153.4741483
36,1.122,153.6530083
37,1.155,153.6535325
38,1.188,153.6543711
39,1.221,153.6046267
40,1.254,153.6064858
41,1.287,153.6065273
42,1.320,153.5754644
43,1.353,153.5750444
44,1.386,153.5761039
45,1.419,153.5748939
46,1.452,152.3804885
47,1.485,152.3812047
48,1.518,152.3820298
49,1.551,152.3813315
50,1.584,152.3602262
51,1.617,152.3607128
52,1.650,152.3618118
53,1.683,152.9162355
54,1.716,152.9178082
55,1.749,152.9178713
56,1.782,151.7127956
57,1.815,151.7144497
58,1.848,151.7150371
59,1.881,151.714524
60,1.914,149.7096388
61,1.947,149.7094951
62,1.980,149.7109187
63,2.013,149.6793977
64,2.046,149.6798307
65,2.079,149.679958
66,2.112,149.6797179
67,2.145,149.5739906
68,2.178,149.573967
69,2.211,149.5748847
70,2.244,149.9295578
71,2.277,149.9283709
72,2.310,149.9296542
73,2.343,149.6273664
74,2.376,149.6278631
75,2.409,149.6287452
76,2.442,149.6276857
77,2.475,150.8052141
78,2.508,150.8060142
79,2.541,150.8072878
80,2.574,150.1108791
81,2.607,150.1107933
82,2.640,150.1115529
83,2.673,150.5549904
84,2.706,150.5548524
85,2.739,150.5554022
86,2.772,150.5543851
87,2.805,150.4177069
88,2.838,150.4183753
89,2.871,150.4188527
90,2.904,150.1174011
91,2.937,150.1170843
92,2.970,150.1161473
93,3.003,150.118029
94,3.036,150.5333502
95,3.069,150.5341556
96,3.102,150.5353617
97,3.135,151.1360238
98,3.168,151.1363995
99,3.201,151.1371267
100,3.234,151.136766
101,3.267,151.5303675
102,3.300,151.5304461
103,3.333,151.5324069
104,3.366,152.0938243
105,3.399,152.093505
106,3.432,152.0947526
107,3.465,152.0853897
108,3.498,152.0848765
109,3.531,152.0850246
110,3.564,151.0408324
111,3.597,151.0417241
112,3.630,151.0431105
113,3.663,151.0416382
114,3.696,151.0793673
115,3.729,151.079782
116,3.762,151.0805666
117,3.795,151.0798751
118,3.828,150.8501312
119,3.861,150.8514815
120,3.894,150.8524185
121,3.927,151.0293046
122,3.960,151.0303009
123,3.993,151.0312587
124,4.026,150.8165779
125,4.059,150.8169232
126,4.092,150.8174151
127,4.125,150.5575241
128,4.158,150.5578366
129,4.191,150.5581925
130,4.224,150.5577869
131,4.257,150.5582764
132,4.290,150.3108488
133,4.323,150.310816
134,4.356,150.3117814
135,4.389,149.5006978
136,4.422,149.5024103
137,4.455,149.5029316
138,4.488,149.249199
139,4.521,149.2501254
140,4.554,149.2512789
141,4.587,149.2505122
142,4.620,149.7300405
143,4.653,149.7310156
144,4.686,149.7324605
145,4.719,150.5194343
146,4.752,150.5193369
147,4.785,150.5202093
148,4.818,150.5192385
149,4.851,151.2769743
150,4.884,151.2786589
151,4.917,151.2775217
152,4.950,152.3631173
153,4.983,152.3636019
154,5.016,152.3638952
155,5.049,152.5945809
156,5.082,152.5955633
157,5.115,152.5961227
158,5.148,152.3527435
159,5.181,152.3530011
160,5.214,152.3534746
161,5.247,152.3533145
162,5.280,152.7017974
163,5.313,152.7016628
164,5.346,152.7025251
165,5.379,152.7016807
166,5.412,150.8055358
167,5.445,150.8061497
168,5.478,150.8067038
169,5.511,150.2048211
170,5.544,150.205435
171,5.577,150.2066127
172,5.610,150.2053168
173,5.643,149.9973597
174,5.676,149.9972859
175,5.709,149.9978607
176,5.742,148.6158116
177,5.775,148.6175497
178,5.808,148.6175198
179,5.841,147.3973331
180,5.874,147.3980015
181,5.907,147.3967057
182,5.940,152.5583087
183,5.973,152.5576075
184,6.006,152.5585315
185,6.039,152.5576109
186,6.072,158.5180498
187,6.105,158.5181419
188,6.138,158.5186164
189,6.171,160.2539815
190,6.204,160.253329
191,6.237,160.2541715
192,6.270,160.253233
