Index,Time Stamp (s),Intensity
4,0,175.4184327
5,.033,175.4198746
6,.066,175.4195356
7,.099,175.2832277
8,.132,175.2820505
9,.165,175.2824325
10,.198,167.509811
11,.231,167.506956
12,.264,167.5073259
13,.297,168.67792
14,.330,168.6769387
15,.363,168.6766874
16,.396,169.4624899
17,.429,169.4600555
18,.462,169.4609539
19,.495,169.8350458
20,.528,169.833287
21,.561,169.8337269
22,.594,169.8331597
23,.627,170.074483
24,.660,170.0723736
25,.693,170.0729345
26,.726,170.0725415
27,.759,171.4089699
28,.792,171.4072815
29,.825,171.407704
30,.858,171.0996311
31,.891,171.0982301
32,.924,171.0986531
33,.957,170.7630618
34,.990,170.7623462
35,1.023,170.7623655
36,1.056,167.3364665
37,1.089,167.3357827
38,1.122,167.3357152
39,1.155,167.3356727
40,1.188,167.3356371
41,1.221,167.335638
42,1.254,167.0152619
43,1.287,167.0133811
44,1.320,166.0845549
45,1.353,166.083804
46,1.386,166.0841102
47,1.419,166.0839482
48,1.452,166.6694179
49,1.485,166.6684534
50,1.518,166.6683738
51,1.551,167.7621431
52,1.584,167.7612418
53,1.617,167.7609742
54,1.650,167.8520375
55,1.683,167.8514034
56,1.716,167.8516826
57,1.749,167.8515003
58,1.782,169.0402754
59,1.815,169.0397801
60,1.848,169.0397695
61,1.881,167.7805551
62,1.914,167.7786053
63,1.947,167.7788117
64,1.980,166.8454755
65,2.013,166.845245
66,2.046,166.8450752
67,2.079,166.8450651
68,2.112,165.9192178
69,2.145,165.9185841
70,2.178,165.9187799
71,2.211,166.7975304
72,2.244,166.7951162
73,2.277,166.7952223
74,2.310,166.7950921
75,2.343,167.733912
76,2.376,167.7340461
77,2.409,167.7343152
78,2.442,168.2910585
79,2.475,168.2905937
80,2.508,168.2905392
81,2.541,168.2904196
82,2.574,169.2093123
83,2.607,169.2074687
84,2.640,169.2077305
85,2.673,169.2003487
86,2.706,169.1989521
87,2.739,169.1990649
88,2.772,168.9220939
89,2.805,168.9223785
90,2.838,168.921862
91,2.871,168.9223563
92,2.904,168.1146793
93,2.937,168.1145655
94,2.970,168.1128651
95,3.003,165.980746
