Index,Time Stamp (s),Intensity
3,0,161.2028969
4,.033,161.2006346
5,.066,161.1990741
6,.099,161.3535002
7,.132,161.3527315
8,.165,161.3532451
9,.198,161.3525921
10,.231,162.0706443
11,.264,162.0704837
12,.297,162.0711497
13,.330,162.0706284
14,.363,162.2930261
15,.396,162.2913426
16,.429,162.2919324
17,.462,162.0222304
18,.495,162.0222912
19,.528,162.0225709
20,.561,162.1261073
21,.594,162.1249778
22,.627,162.1254572
23,.660,162.1249156
24,.693,162.5154948
25,.726,162.5137717
26,.759,162.5153193
27,.792,162.5142361
28,.825,162.1871094
29,.858,162.1849633
30,.891,162.2847724
31,.924,162.283831
32,.957,162.2843157
33,.990,162.9747878
34,1.023,162.9744252
35,1.056,162.9749185
36,1.089,162.8221726
37,1.122,162.8191175
38,1.155,162.8209404
39,1.188,162.8192144
40,1.221,162.8209631
41,1.254,162.4799812
42,1.287,162.4788503
43,1.320,162.4800077
44,1.353,162.6237852
45,1.386,162.6227021
46,1.419,162.6233603
47,1.452,162.622705
48,1.485,162.3620409
49,1.518,162.3609814
50,1.551,162.287921
51,1.584,162.2865345
52,1.617,162.2873968
53,1.650,162.2864588
54,1.683,162.198397
55,1.716,162.1974344
56,1.749,162.197771
57,1.782,162.1972854
58,1.815,162.2641319
59,1.848,162.2630382
60,1.881,162.2639029
61,1.914,162.263071
62,1.947,162.4487876
63,1.980,162.4482026
64,2.013,162.447093
65,2.046,162.4475723
66,2.079,163.2727773
67,2.112,163.2720708
68,2.145,163.2261174
69,2.178,163.2235354
70,2.211,163.2246113
71,2.244,163.9875154
72,2.277,163.9872478
73,2.310,163.9878675
74,2.343,164.3941961
75,2.376,164.3928381
76,2.409,164.3938387
77,2.442,164.5061844
78,2.475,164.5054384
79,2.508,164.5058275
80,2.541,164.505409
81,2.574,164.5317872
82,2.607,164.5293721
83,2.640,164.5308338
84,2.673,164.5292395
85,2.706,164.8476119
86,2.739,164.8486
87,2.772,164.8486849
88,2.805,164.908574
89,2.838,164.9078627
90,2.871,164.9088291
91,2.904,164.9076273
92,2.937,164.8168186
93,2.970,164.8170476
94,3.003,164.8170337
95,3.036,164.7923409
96,3.069,164.7909664
97,3.102,164.7911357
98,3.135,164.7908425
99,3.168,164.7910595
100,3.201,164.8425217
101,3.234,164.8412215
102,3.267,164.8422459
103,3.300,164.8409322
104,3.333,164.8627884
105,3.366,164.683819
106,3.399,164.6842221
107,3.432,164.6840514
108,3.465,164.7115422
109,3.498,164.7106631
110,3.531,164.7111058
111,3.564,164.7104948
112,3.597,164.5948553
113,3.630,164.5934631
114,3.663,164.5938903
115,3.696,164.3686092
116,3.729,164.367663
117,3.762,164.3685209
118,3.795,164.3673664
119,3.828,164.7688247
120,3.861,164.7671161
121,3.894,164.7687095
122,3.927,164.3005811
123,3.960,164.2999074
124,3.993,164.2988812
125,4.026,164.2994772
126,4.059,164.2166768
127,4.092,164.2152426
128,4.125,164.2158126
129,4.158,164.1850299
130,4.191,164.1831694
131,4.224,164.1835045
132,4.257,164.1833237
133,4.290,164.2576447
134,4.323,164.2562032
135,4.356,164.2562635
136,4.389,164.2562317
137,4.422,164.2959606
138,4.455,164.2950902
139,4.488,164.2955623
140,4.521,164.2949142
141,4.554,164.8991503
142,4.587,165.0308097
143,4.620,165.0297685
144,4.653,165.0298399
145,4.686,165.0293827
146,4.719,165.0778525
147,4.752,165.0765196
148,4.785,165.0774195
149,4.818,165.0766281
150,4.851,165.3024407
151,4.884,165.3015832
152,4.917,165.3014699
