Index,Time Stamp (s),Intensity
3,0,138.8086598
4,.033,138.7941503
5,.066,138.7855739
6,.099,138.7851172
7,.132,136.4111121
8,.165,136.4095153
9,.198,136.4106269
10,.231,136.4093774
11,.264,136.9444391
12,.297,136.9440186
13,.330,136.3827739
14,.363,136.3815321
15,.396,136.3830662
16,.429,136.3812944
17,.462,136.3829721
18,.495,135.4287249
19,.528,135.4277754
20,.561,135.4290466
21,.594,135.0683599
22,.627,135.0675236
23,.660,133.6487664
24,.693,133.6481535
25,.726,133.6493465
26,.759,133.6479533
27,.792,133.9709385
28,.825,133.9706805
29,.858,133.972283
30,.891,133.9707012
31,.924,134.0645264
32,.957,134.0637751
33,.990,134.0653033
34,1.023,133.3190476
35,1.056,133.3179953
36,1.089,133.3190943
37,1.122,132.6482677
38,1.155,132.6469811
39,1.188,132.6485561
40,1.221,132.2505117
41,1.254,132.2506636
42,1.287,132.2516686
43,1.320,132.2506462
44,1.353,132.9682533
45,1.386,132.9679929
46,1.419,132.9685884
47,1.452,132.9678863
48,1.485,132.8310137
49,1.518,132.8303921
50,1.551,132.8313479
51,1.584,132.8304075
52,1.617,132.6909944
53,1.650,132.6896846
54,1.683,132.690815
55,1.716,132.689714
56,1.749,133.4301919
57,1.782,133.4290707
58,1.815,133.4301297
59,1.848,134.3388146
60,1.881,134.3383898
61,1.914,135.0365152
62,1.947,135.035721
63,1.980,135.0370448
64,2.013,133.1862413
65,2.046,133.1853887
66,2.079,133.1868745
67,2.112,133.1852378
68,2.145,134.9588431
69,2.178,134.9590495
70,2.211,134.9603795
71,2.244,134.9588937
72,2.277,134.9157234
73,2.310,134.9159708
74,2.343,134.9171861
75,2.376,133.1511135
76,2.409,133.1513817
77,2.442,133.1522492
78,2.475,133.151359
79,2.508,132.6370848
80,2.541,132.6355136
81,2.574,132.7376596
82,2.607,132.7367892
83,2.640,132.7381424
84,2.673,132.7366073
85,2.706,132.6019497
86,2.739,132.6013657
87,2.772,132.6027667
88,2.805,132.6012717
89,2.838,132.8038947
90,2.871,132.8024026
91,2.904,132.8027884
92,2.937,132.8010663
93,2.970,133.181765
94,3.003,133.1807128
95,3.036,133.182091
96,3.069,133.7335774
97,3.102,133.7338291
98,3.135,133.7350434
99,3.168,133.5743562
100,3.201,133.5732634
101,3.234,133.5743485
102,3.267,133.4149011
103,3.300,133.413262
104,3.333,133.414457
105,3.366,133.3180594
106,3.399,133.3170014
107,3.432,133.3184033
108,3.465,133.317092
109,3.498,133.3185619
110,3.531,132.2273505
111,3.564,132.2255724
112,3.597,132.2274542
113,3.630,132.2675854
114,3.663,132.2650834
115,3.696,132.2678255
116,3.729,132.0978289
117,3.762,132.0973973
118,3.795,132.0986825
119,3.828,132.0974479
120,3.861,134.3848201
121,3.894,134.3855059
122,3.927,134.385409
123,3.960,134.377474
124,3.993,134.3764675
125,4.026,134.3782605
126,4.059,134.3763686
127,4.092,133.9967019
128,4.125,133.9961309
129,4.158,133.9971595
130,4.191,133.9963228
131,4.224,133.7976625
132,4.257,133.7969203
133,4.290,133.7977035
134,4.323,133.9102517
135,4.356,133.9094502
136,4.389,133.911087
137,4.422,133.9095298
138,4.455,133.2132296
139,4.488,133.2110918
140,4.521,134.0887635
141,4.554,134.0882509
142,4.587,134.0897473
143,4.620,134.0882769
144,4.653,133.0560745
145,4.686,133.0548727
146,4.719,133.0561695
147,4.752,133.9815355
148,4.785,133.9810132
149,4.818,133.9825796
150,4.851,134.3282075
151,4.884,134.3275559
152,4.917,134.3258743
153,4.950,134.3272999
154,4.983,134.0068904
155,5.016,134.0057595
156,5.049,134.00784
157,5.082,134.0057142
158,5.115,132.3475386
159,5.148,132.347458
160,5.181,132.3485465
161,5.214,132.1676182
162,5.247,132.1651929
163,5.280,132.1672589
164,5.313,132.9701505
165,5.346,132.9686502
166,5.379,132.9707441
167,5.412,132.9686352
168,5.445,132.9707108
169,5.478,133.2560142
170,5.511,133.2554176
171,5.544,133.2567834
172,5.577,133.7534298
173,5.610,133.7522979
174,5.643,133.7529085
175,5.676,133.8315548
176,5.709,133.8303839
177,5.742,133.8322647
178,5.775,135.6987119
179,5.808,135.6966165
180,5.841,135.6986791
181,5.874,136.1151056
182,5.907,136.1147536
183,5.940,136.1152093
184,5.973,136.1145563
185,6.006,136.135393
186,6.039,136.13477
187,6.072,136.1360484
188,6.105,136.1946296
189,6.138,136.1936208
190,6.171,136.5586314
191,6.204,136.5572767
192,6.237,136.5592096
193,6.270,136.5575453
194,6.303,136.8286516
195,6.336,136.8265041
196,6.369,136.8280218
197,6.402,136.826535
198,6.435,136.8101186
199,6.468,136.8088219
200,6.501,136.8108266
201,6.534,136.8087023
202,6.567,137.327772
203,6.600,137.326944
204,6.633,140.7951042
205,6.666,141.012676
206,6.699,141.0120838
207,6.732,141.0119469
208,6.765,141.0119941
209,6.798,140.9464709
210,6.831,140.9450193
211,6.864,140.9471132
212,6.897,141.8474272
213,6.930,141.8480141
214,6.963,141.8486212
215,6.996,141.8480503
216,7.029,141.8485769
217,7.062,142.0124836
218,7.095,142.0113966
219,7.128,140.8696094
220,7.161,140.8676042
221,7.194,140.8685619
222,7.227,141.2196783
223,7.260,141.2192964
224,7.293,141.2205937
225,7.326,141.4262553
226,7.359,141.424701
227,7.392,141.425952
228,7.425,141.4245848
229,7.458,141.4037944
230,7.491,141.4028472
231,7.524,141.4038908
232,7.557,139.3379861
233,7.590,139.3373495
234,7.623,139.3386005
235,7.656,139.3375747
236,7.689,139.3133772
237,7.722,139.3130999
238,7.755,139.3136719
239,7.788,139.4311564
240,7.821,139.4289501
241,7.854,139.428858
242,7.887,139.4275714
243,7.920,139.8988609
244,7.953,139.8981327
245,7.986,139.8987273
246,8.019,139.8980512
247,8.052,141.6666913
248,8.085,141.6647777
249,8.118,141.665666
250,8.151,141.6648163
251,8.184,140.5413021
252,8.217,140.5404118
253,8.250,141.8521402
254,8.283,141.8510788
255,8.316,141.8521176
256,8.349,142.1284761
257,8.382,142.1270549
258,8.415,142.128262
259,8.448,142.1272743
260,8.481,142.4636839
261,8.514,142.4606221
262,8.547,142.4627773
263,8.580,143.0053492
264,8.613,143.0032528
265,8.646,143.0043041
266,8.679,143.0879765
267,8.712,143.0876929
268,8.745,143.0885455
269,8.778,143.0875829
270,8.811,143.3024392
271,8.844,143.3000752
272,8.877,143.2995872
273,8.910,143.3006313
274,8.943,144.4513267
275,8.976,144.4496576
276,9.009,144.4511217
277,9.042,143.8001784
278,9.075,143.798954
279,9.108,143.5116266
280,9.141,143.512011
281,9.174,143.5124749
282,9.207,143.5120139
283,9.240,143.9081563
284,9.273,143.9067636
285,9.306,143.9084968
286,9.339,143.9070505
287,9.372,143.9085547
288,9.405,143.4912307
289,9.438,143.4894729
290,9.471,143.4905459
291,9.504,143.1096841
292,9.537,143.1075174
293,9.570,143.1089627
294,9.603,142.7367978
295,9.636,142.7346301
296,9.669,142.7362587
297,9.702,143.469564
298,9.735,143.4684804
299,9.768,143.4692969
300,9.801,143.1335113
301,9.834,143.1326273
302,9.867,143.1321084
303,9.900,143.1331674
304,9.933,142.9603193
305,9.966,142.9604572
306,9.999,142.9613701
307,10.032,143.1613845
308,10.065,143.160313
309,10.098,143.1610639
310,10.131,143.16004
311,10.164,142.7302469
312,10.197,142.7276051
313,10.230,142.0153733
314,10.263,142.0143668
315,10.296,142.0151056
316,10.329,142.014389
317,10.362,141.6336073
318,10.395,141.6327585
319,10.428,141.6337288
320,10.461,141.6326563
321,10.494,141.8124778
322,10.527,141.8104683
323,10.560,141.8116073
324,10.593,141.810515
325,10.626,141.8116985
326,10.659,141.9822174
327,10.692,141.9802623
328,10.725,141.9811015
329,10.758,142.4309341
330,10.791,142.4299513
331,10.824,142.4321817
332,10.857,142.4306607
333,10.890,142.431944
334,10.923,142.4304885
335,10.956,142.1791729
336,10.989,141.5887553
337,11.022,141.5869792
338,11.055,143.5450993
339,11.088,143.5447261
340,11.121,143.5454427
341,11.154,144.0312674
342,11.187,144.0299089
343,11.220,144.031944
344,11.253,144.21837
345,11.286,144.2160696
346,11.319,144.2175805
347,11.352,144.2161502
348,11.385,144.3837915
349,11.418,144.382433
350,11.451,144.3835581
351,11.484,144.3822714
352,11.517,144.3834939
353,11.550,143.1602045
354,11.583,143.1579726
355,11.616,143.674415
356,11.649,143.6732407
357,11.682,143.6743726
358,11.715,143.6735098
359,11.748,145.2483849
360,11.781,145.2449918
361,11.814,145.2490828
362,11.847,143.5193297
363,11.880,143.5176784
364,11.913,143.5186405
365,11.946,143.5177001
366,11.979,143.5186757
367,12.012,145.2030927
368,12.045,145.2022087
369,12.078,145.4849238
370,12.111,145.483845
371,12.144,145.48489
372,12.177,146.2150034
373,12.210,146.2137254
374,12.243,146.2147661
375,12.276,146.235828
376,12.309,146.2348949
377,12.342,146.236168
378,12.375,146.2348823
379,12.408,146.2362683
380,12.441,146.5705744
381,12.474,146.5707692
382,12.507,146.6396007
383,12.540,146.6397676
384,12.573,146.6400772
385,12.606,146.6395718
386,12.639,146.1916585
387,12.672,146.1909332
388,12.705,146.1912052
389,12.738,145.9111068
390,12.771,145.9106149
391,12.804,145.9083314
392,12.837,145.9079041
393,12.870,145.8580671
394,12.903,145.8582427
395,12.936,145.8586724
396,12.969,145.3123862
397,13.002,145.311521
398,13.035,145.3125294
399,13.068,145.3113556
400,13.101,144.8806862
401,13.134,144.8799277
402,13.167,144.8802363
403,13.200,144.87943
404,13.233,144.5737191
405,13.266,144.5716175
406,13.299,144.5733714
407,13.332,144.5714714
408,13.365,144.7633111
409,13.398,144.3640586
410,13.431,144.3623346
411,13.464,144.3635923
412,13.497,144.3623114
413,13.530,144.932581
414,13.563,144.9308628
415,13.596,144.9318822
416,13.629,144.9305715
417,13.662,144.9285764
418,13.695,144.9276808
419,13.728,140.9475367
420,13.761,141.3146021
421,13.794,141.3146668
422,13.827,141.3138214
423,13.860,140.7511526
424,13.893,140.7510258
425,13.926,140.7518133
426,13.959,140.7508473
427,13.992,140.079213
428,14.025,140.0789299
429,14.058,140.0789993
430,14.091,140.7555382
431,14.124,140.7545925
432,14.157,140.756197
433,14.190,140.7545375
434,14.223,139.6695785
435,14.256,139.6689781
436,14.289,139.6700463
437,14.322,140.043207
438,14.355,140.0424855
439,14.388,140.0435576
440,14.421,140.0422888
441,14.454,140.0435561
442,14.487,140.0423457
443,14.520,140.3347309
444,14.553,139.9094618
445,14.586,139.9070838
446,14.619,139.9084168
447,14.652,140.3689593
448,14.685,140.3683825
449,14.718,140.3693528
450,14.751,140.5725849
451,14.784,140.5711637
452,14.817,140.5699117
453,14.850,140.5710899
454,14.883,140.4040418
455,14.916,140.4029871
456,14.949,140.4045539
457,14.982,140.0078289
458,15.015,140.0064554
459,15.048,140.0084742
460,15.081,140.006387
461,15.114,140.2574161
462,15.147,140.2556776
463,15.180,140.2571103
464,15.213,139.915434
465,15.246,139.9151046
466,15.279,139.9162394
467,15.312,139.9150998
468,15.345,139.2086854
469,15.378,139.2074209
470,15.411,139.208058
471,15.444,139.2091001
472,15.477,139.2089342
473,15.510,139.2095679
474,15.543,139.2089993
475,15.576,139.2096803
476,15.609,139.6986082
477,15.642,139.6981785
478,15.675,139.6979784
479,15.708,138.7893258
480,15.741,138.7887052
481,15.774,138.788927
482,15.807,138.7886097
483,15.840,139.2458314
484,15.873,139.2438315
485,15.906,140.839728
486,15.939,140.837771
487,15.972,140.8390514
488,16.005,140.8380257
489,16.038,139.571046
490,16.071,139.5686709
491,16.104,140.2544874
492,16.137,140.2527513
493,16.170,140.2546836
494,16.203,140.2528434
495,16.236,141.6006834
496,16.269,141.6011019
497,16.302,141.6015659
498,16.335,139.5866512
499,16.368,139.5866662
500,16.401,139.5873032
501,16.434,139.5864911
502,16.467,138.7956182
503,16.500,138.7951746
504,16.533,138.796141
505,16.566,139.0312297
506,16.599,139.0307571
507,16.632,139.0327927
508,16.665,139.0309042
509,16.698,139.0313272
510,16.731,139.0290789
511,16.764,139.0310021
512,16.797,139.0289853
513,16.830,139.0188137
514,16.863,139.0186492
515,16.896,139.019443
516,16.929,139.018601
517,16.962,139.9268914
518,16.995,139.92538
519,17.028,139.9270877
520,17.061,139.8037519
521,17.094,139.803234
522,17.127,139.8042964
523,17.160,139.8032755
524,17.193,140.8608618
525,17.226,140.8603631
526,17.259,141.3230348
527,17.292,141.3233425
528,17.325,141.3236762
529,17.358,141.3232181
530,17.391,141.7527686
531,17.424,141.7510489
532,17.457,140.9032967
533,17.490,140.9017814
534,17.523,140.9025299
535,17.556,140.901439
536,17.589,141.4141729
537,17.622,141.4146055
538,17.655,141.4157195
539,17.688,141.4145206
540,17.721,141.2173973
541,17.754,141.2169623
542,17.787,141.2145414
543,17.820,141.1448973
544,17.853,141.1441194
545,17.886,141.1451659
546,17.919,141.379361
547,17.952,141.3787891
548,17.985,141.3799889
549,18.018,141.378805
550,18.051,140.2986709
551,18.084,140.2982504
552,18.117,140.2992549
553,18.150,140.2979186
554,18.183,139.9594107
555,18.216,139.9587317
556,18.249,139.9599108
557,18.282,139.9587915
558,18.315,140.6043784
559,18.348,140.6046142
560,18.381,141.4698519
561,18.414,141.4694917
562,18.447,141.4697396
563,18.480,141.4693919
564,18.513,141.6714241
565,18.546,141.6698302
566,18.579,141.6711121
567,18.612,141.6038923
568,18.645,141.6034385
569,18.678,141.6043572
570,18.711,141.6034303
571,18.744,141.3320433
572,18.777,141.329972
573,18.810,141.3319526
574,18.843,141.1367689
575,18.876,141.1360909
576,18.909,141.1368528
577,18.942,141.439553
578,18.975,141.4383917
579,19.008,141.4394864
580,19.041,141.4382432
581,19.074,142.0409124
582,19.107,142.038533
583,19.140,142.0405006
584,19.173,141.8162027
585,19.206,141.8152932
586,19.239,141.8170028
587,19.272,141.4477768
588,19.305,141.4464656
589,19.338,141.4472603
590,19.371,140.0614482
591,19.404,140.0592713
592,19.437,140.0610624
593,19.470,140.0592573
594,19.503,140.0610841
595,19.536,140.059279
596,19.569,140.2050675
597,19.602,140.2036492
598,19.635,140.2050738
599,19.668,140.5648558
600,19.701,140.5644097
601,19.734,140.5655483
602,19.767,140.320068
603,19.800,140.3184279
604,19.833,140.8202575
605,19.866,140.8193321
606,19.899,140.8207605
607,19.932,140.8193601
608,19.965,141.2692284
609,19.998,141.2696103
610,20.031,141.270448
611,20.064,140.8844763
612,20.097,140.8833743
613,20.130,140.8842843
614,20.163,140.8836347
615,20.196,141.1471041
616,20.229,141.146765
617,20.262,141.1481293
618,20.295,141.1467405
619,20.328,141.2605276
620,20.361,141.2603009
621,20.394,141.260951
622,20.427,139.8613252
623,20.460,139.8606563
624,20.493,139.8618022
625,20.526,140.8823515
626,20.559,140.881726
627,20.592,140.8829292
628,20.625,141.8593176
629,20.658,141.8588575
630,20.691,141.8601124
631,20.724,141.8590119
632,20.757,140.8656154
633,20.790,140.8645298
634,20.823,140.8650627
635,20.856,140.8645018
636,20.889,141.5887297
637,20.922,141.5881824
638,20.955,141.5892872
639,20.988,141.5879311
640,21.021,141.5893012
641,21.054,141.5598939
642,21.087,141.5595978
643,21.120,141.5607104
644,21.153,141.2037143
645,21.186,141.2007219
646,21.219,141.3776784
647,21.252,141.3780898
648,21.285,140.9123216
649,21.318,140.9117964
650,21.351,140.9126037
651,21.384,140.9113614
652,21.417,141.1719951
653,21.450,141.1697584
654,21.483,141.1712693
655,21.516,141.1699325
656,21.549,141.4660981
657,21.582,141.4647073
658,21.615,141.4662654
659,21.648,141.4735971
660,21.681,141.4716628
661,21.714,141.4726104
662,21.747,141.4700907
663,21.780,141.1603062
664,21.813,141.1601008
665,21.846,141.1612461
666,21.879,141.5095804
667,21.912,141.5077431
668,21.945,141.5093543
669,21.978,141.5076606
670,22.011,141.3657731
671,22.044,141.3652739
672,22.077,141.3667718
673,22.110,141.365149
674,22.143,141.7386309
675,22.176,141.737025
676,22.209,141.7386492
677,22.242,140.1776071
678,22.275,140.1772565
679,22.308,140.3732899
680,22.341,140.3717356
681,22.374,140.3734452
682,22.407,140.3721653
683,22.440,140.7209505
684,22.473,140.7195611
685,22.506,140.7214063
686,22.539,141.5164251
687,22.572,141.5154331
688,22.605,141.5165254
689,22.638,141.2841546
690,22.671,141.2833338
691,22.704,141.283601
692,22.737,141.2818224
693,22.770,141.9158005
694,22.803,141.9150993
695,22.836,141.9162693
696,22.869,141.9149807
697,22.902,142.4373322
698,22.935,142.4336106
699,22.968,142.4362008
700,23.001,142.433289
701,23.034,143.5524378
702,23.067,143.5506563
703,23.100,143.6082759
704,23.133,143.6084843
705,23.166,143.609566
706,23.199,143.6084389
707,23.232,143.9911994
708,23.265,143.9901823
709,23.298,143.99083
710,23.331,143.9902271
711,23.364,143.8354302
712,23.397,143.8350593
713,23.430,143.8352643
714,23.463,143.8350444
715,23.496,143.9780676
716,23.529,143.976902
717,23.562,144.0298264
718,23.595,144.0290384
719,23.628,144.0298003
720,23.661,144.029322
721,23.694,144.4152643
722,23.727,144.4143451
723,23.760,142.2482542
724,23.793,142.2469623
725,23.826,142.248124
726,23.859,142.2467761
727,23.892,141.806618
728,23.925,141.8057446
729,23.958,141.8061757
730,23.991,141.8054345
731,24.024,143.6259322
732,24.057,143.6257441
733,24.090,143.627091
734,24.123,143.625558
735,24.156,142.5679871
736,24.189,142.5658367
737,24.222,143.7041691
738,24.255,143.7031303
739,24.288,143.703697
740,24.321,143.7027918
741,24.354,143.7037336
742,24.387,143.2345481
743,24.420,143.2333097
744,24.453,143.6665591
745,24.486,143.6645038
746,24.519,143.6653516
747,24.552,143.6643263
748,24.585,143.6653516
749,24.618,143.5047796
750,24.651,143.5045669
751,24.684,143.5063329
752,24.717,144.3638812
753,24.750,144.3625145
754,24.783,143.2770886
755,24.816,143.2762688
756,24.849,143.2778453
757,24.882,143.2760368
758,24.915,142.3704721
759,24.948,142.3690678
760,24.981,142.3708039
761,25.014,142.3688571
762,25.047,142.3983502
763,25.080,142.3963585
764,25.113,142.3980792
765,25.146,141.6200125
766,25.179,141.6178506
767,25.212,141.6196373
768,25.245,143.1036203
769,25.278,143.1023023
770,25.311,143.1032475
771,25.344,143.1020414
772,25.377,143.6189096
773,25.410,143.6184606
774,25.443,143.6191035
775,25.476,143.6185798
776,25.509,144.1126032
777,25.542,144.1111965
778,25.575,144.8211275
779,25.608,144.8181607
780,25.641,144.8194835
781,25.674,144.8192752
782,25.707,144.3055879
783,25.740,144.3043572
784,25.773,144.3053839
785,25.806,144.3041416
786,25.839,144.3053414
787,25.872,144.5088402
788,25.905,144.5066874
789,25.938,144.5086275
790,25.971,144.5370549
791,26.004,144.5365832
792,26.037,142.9883681
793,26.070,142.9871721
794,26.103,142.9878665
795,26.136,142.9869367
796,26.169,142.833749
797,26.202,142.8332774
798,26.235,142.8337968
799,26.268,142.4850463
800,26.301,142.4837727
801,26.334,142.4845751
802,26.367,142.4834799
803,26.400,142.4194131
804,26.433,142.4183155
805,26.466,142.4191614
806,26.499,142.9283709
807,26.532,142.9279929
808,26.565,142.9285561
809,26.598,142.7270071
810,26.631,142.7263411
811,26.664,142.7281612
812,26.697,142.7279278
813,26.730,142.7301606
814,26.763,142.7302927
815,26.796,142.7310667
816,26.829,141.8729962
817,26.862,141.8711155
818,26.895,141.8724262
819,26.928,141.8709843
820,26.961,141.6769777
821,26.994,141.6757996
822,27.027,141.6768031
823,27.060,141.6757933
824,27.093,141.7501071
825,27.126,141.7487582
826,27.159,141.7496451
827,27.192,140.8629475
828,27.225,140.8616884
829,27.258,140.8622589
830,27.291,140.8225714
831,27.324,140.82148
832,27.357,140.8218195
833,27.390,140.9161352
834,27.423,140.9146209
835,27.456,140.9159963
836,27.489,140.9147222
837,27.522,140.8808801
838,27.555,140.8792554
839,27.588,140.8797058
840,27.621,141.3345052
841,27.654,141.3319874
842,27.687,141.3296928
843,27.720,141.3315008
844,27.753,139.9658608
845,27.786,139.9650077
846,27.819,139.9653641
847,27.852,140.3790929
848,27.885,140.3780883
849,27.918,140.3799494
850,27.951,140.2015447
851,27.984,140.2017501
852,28.017,140.2021258
853,28.050,140.5265982
854,28.083,140.5254678
855,28.116,140.5268345
856,28.149,140.5253125
857,28.182,140.6917014
858,28.215,140.6906385
859,28.248,140.6915678
860,28.281,140.6904586
861,28.314,140.5431602
862,28.347,140.5431067
863,28.380,140.5441643
864,28.413,140.5433348
865,28.446,139.3644917
866,28.479,139.3646296
867,28.512,139.3650632
868,28.545,139.3648635
869,28.578,139.3847565
870,28.611,139.3838725
871,28.644,139.2043374
872,28.677,139.2036671
873,28.710,139.2055806
874,28.743,139.2739511
875,28.776,139.2718634
876,28.809,139.273314
877,28.842,139.8847174
878,28.875,139.8833295
879,28.908,139.8842607
880,28.941,139.8831771
881,28.974,140.0787929
882,29.007,140.0774691
883,29.040,140.0785725
884,29.073,140.0777291
885,29.106,141.0407094
886,29.139,141.0400039
887,29.172,141.0406969
888,29.205,140.8650227
889,29.238,140.8627271
890,29.271,140.8643383
891,29.304,140.9181076
892,29.337,140.9188431
893,29.370,140.9196369
894,29.403,140.7271615
895,29.436,140.7266551
896,29.469,140.7272815
897,29.502,140.7264178
898,29.535,140.7272642
899,29.568,142.6891131
900,29.601,142.6878627
901,29.634,142.6892163
902,29.667,142.6879109
903,29.700,142.4740066
904,29.733,142.4735431
905,29.766,142.4741917
906,29.799,142.4733912
907,29.832,142.5208531
908,29.865,140.2372116
909,29.898,140.2356568
910,29.931,140.236942
911,29.964,140.1944729
912,29.997,140.193506
913,30.030,140.1944242
914,30.063,140.1934438
915,30.096,139.7504654
916,30.129,139.7496865
917,30.162,139.7506843
918,30.195,139.7497227
919,30.228,139.2921209
920,30.261,139.2913927
921,30.294,139.2926852
922,30.327,140.6588855
923,30.360,140.6577435
924,30.393,140.6595747
925,30.426,140.0702141
926,30.459,140.0696287
927,30.492,140.0699224
928,30.525,140.0697671
929,30.558,140.7799127
930,30.591,140.7781284
931,30.624,140.7786907
932,30.657,140.7780773
933,30.690,140.431996
934,30.723,140.4310103
935,30.756,140.4327445
936,30.789,141.3208671
937,30.822,141.3191802
938,30.855,141.3209158
939,30.888,141.3191508
940,30.921,141.3209877
941,30.954,140.8996311
942,30.987,140.8994555
943,31.020,140.8997854
944,31.053,141.2007499
945,31.086,141.1993446
946,31.119,141.5600608
947,31.152,141.5585658
948,31.185,141.5602069
949,31.218,141.5588918
950,31.251,143.0820457
951,31.284,143.0811082
952,31.317,143.0826804
953,31.350,141.4350598
954,31.383,141.4341951
955,31.416,141.4350082
956,31.449,142.6378791
957,31.482,142.6375198
958,31.515,142.638478
959,31.548,142.4808705
960,31.581,142.47962
961,31.614,142.4798433
962,31.647,142.479374
963,31.680,142.2092438
964,31.713,142.2063691
965,31.746,142.2080199
966,31.779,142.2064246
967,31.812,142.8482682
968,31.845,142.846263
969,31.878,142.9253709
970,31.911,142.9235171
971,31.944,142.9248066
972,31.977,142.9238411
973,32.010,143.3596677
974,32.043,143.3580556
975,32.076,143.3595067
976,32.109,143.3579731
977,32.142,143.3596918
978,32.175,143.4328554
979,32.208,143.4323606
980,32.241,143.4331284
981,32.274,143.4322709
982,32.307,143.125965
983,32.340,143.1242732
984,32.373,143.1249431
985,32.406,142.88159
986,32.439,142.8794083
987,32.472,143.2891778
988,32.505,143.2880242
989,32.538,143.2887982
990,32.571,143.1754745
991,32.604,143.171236
992,32.637,143.1717081
993,32.670,143.0099552
994,32.703,143.0089733
995,32.736,143.0102175
996,32.769,143.0088537
997,32.802,142.8953684
998,32.835,142.8950506
999,32.868,142.8961285
1000,32.901,142.8950656
1001,32.934,142.5708618
1002,32.967,142.5699899
1003,33.000,142.5718273
1004,33.033,142.7550231
1005,33.066,142.7540538
1006,33.099,142.7554572
1007,33.132,142.7541517
1008,33.165,142.6045134
1009,33.198,142.6031366
1010,33.231,142.0342921
1011,33.264,142.0341271
1012,33.297,142.0350805
1013,33.330,142.0340649
1014,33.363,142.0350738
1015,33.396,142.0341522
1016,33.429,142.3941937
1017,33.462,142.3934968
1018,33.495,142.394539
1019,33.528,142.5544126
1020,33.561,142.5542771
1021,33.594,142.5550178
1022,33.627,142.342175
1023,33.660,142.3416797
1024,33.693,142.9489217
1025,33.726,142.9474701
1026,33.759,142.9489091
1027,33.792,142.8683618
1028,33.825,142.8678511
1029,33.858,142.8678202
1030,33.891,142.8675849
1031,33.924,142.6550323
1032,33.957,142.65375
1033,33.990,142.655599
1034,34.023,142.7421981
1035,34.056,142.7419367
1036,34.089,151.1747333
1037,34.122,151.1755165
1038,34.155,150.8957161
1039,34.188,150.8950352
1040,34.221,150.8956125
1041,34.254,151.2437355
1042,34.287,151.2412283
1043,34.320,151.2422729
1044,34.353,151.2412717
1045,34.386,151.2423601
1046,34.419,152.1533324
1047,34.452,152.1512799
1048,34.485,151.8704538
1049,34.518,151.8699846
1050,34.551,151.8701765
1051,34.584,151.8674532
1052,34.617,150.635558
1053,34.650,150.6345124
1054,34.683,150.6353935
1055,34.716,150.6347203
1056,34.749,150.6354287
1057,34.782,151.2550092
1058,34.815,151.2529572
1059,34.848,152.1316305
1060,34.881,152.1303429
1061,34.914,152.1313879
1062,34.947,152.1302334
1063,34.980,151.4969266
1064,35.013,151.4963276
1065,35.046,152.5078979
1066,35.079,152.5071036
1067,35.112,152.5076018
1068,35.145,152.5066807
1069,35.178,152.4888537
1070,35.211,152.4878207
1071,35.244,152.4881125
1072,35.277,152.4875265
1073,35.310,152.925883
1074,35.343,152.9245756
1075,35.376,152.9257996
1076,35.409,151.3998018
1077,35.442,151.3990403
1078,35.475,151.3995211
1079,35.508,151.3057321
1080,35.541,151.3050304
1081,35.574,151.3040442
1082,35.607,151.2349354
1083,35.640,151.2339144
1084,35.673,151.2350318
1085,35.706,151.2340668
1086,35.739,152.4849812
1087,35.772,152.4846306
1088,35.805,152.4853115
1089,35.838,152.3909418
1090,35.871,152.3905339
1091,35.904,152.3920587
1092,35.937,152.3909992
1093,35.970,152.222637
1094,36.003,152.2208247
1095,36.036,152.2220009
1096,36.069,152.2211309
1097,36.102,152.3164472
1098,36.135,152.3149315
1099,36.168,152.3158391
1100,36.201,151.8346152
1101,36.234,151.8349851
1102,36.267,151.8353231
1103,36.300,152.0737857
1104,36.333,152.0737124
1105,36.366,152.0745356
1106,36.399,152.0732157
1107,36.432,152.9977744
1108,36.465,152.9967969
1109,36.498,152.2946721
1110,36.531,152.2949007
1111,36.564,152.293872
1112,36.597,152.2944059
1113,36.630,152.1603757
1114,36.663,152.1593345
1115,36.696,152.1596981
