Index,Time Stamp (s),Intensity
5,0,154.9861265
6,.033,154.9803786
7,.066,154.9816049
8,.099,154.9817761
9,.132,154.9812061
10,.165,153.2339694
11,.198,153.2337317
12,.231,153.1632398
13,.264,153.1628381
14,.297,153.1628043
15,.330,153.1626861
16,.363,152.9659066
17,.396,152.9644633
18,.429,153.0758782
19,.462,153.074131
20,.495,153.0744391
21,.528,153.0737558
22,.561,153.1051654
23,.594,153.104254
24,.627,153.1041532
25,.660,153.1039733
26,.693,153.1551857
27,.726,153.1533594
28,.759,153.1545877
29,.792,153.1520689
30,.825,153.1512847
31,.858,153.1534496
32,.891,153.1518615
33,.924,153.219784
34,.957,153.2204321
35,.990,153.2203221
36,1.023,153.1008198
37,1.056,153.1008184
38,1.089,153.1005517
39,1.122,153.1005165
40,1.155,153.9487683
41,1.188,153.9492742
42,1.221,153.9493417
43,1.254,154.083287
44,1.287,154.0824503
45,1.320,154.083356
46,1.353,154.0825965
47,1.386,154.0304552
48,1.419,154.0299513
49,1.452,154.0304379
50,1.485,154.0300048
51,1.518,154.0446238
52,1.551,154.0441237
53,1.584,154.0443547
54,1.617,154.2391078
55,1.650,154.2387167
56,1.683,154.8914998
57,1.716,154.8908208
58,1.749,154.8912616
59,1.782,154.9336314
60,1.815,154.9330512
61,1.848,154.930488
62,1.881,154.9305228
63,1.914,155.0690017
64,1.947,155.0690186
65,1.980,155.0688571
66,2.013,155.0686728
67,2.046,155.3824542
68,2.079,155.3818499
69,2.112,155.3822203
70,2.145,156.0698269
71,2.178,156.0686106
72,2.211,156.0693784
73,2.244,156.8946759
74,2.277,156.8937582
75,2.310,156.894021
76,2.343,156.8935725
77,2.376,157.0883304
78,2.409,157.0883275
79,2.442,157.0879625
80,2.475,157.3100829
81,2.508,157.3089207
82,2.541,157.3095235
83,2.574,157.1277035
84,2.607,157.1272979
85,2.640,157.1269059
86,2.673,157.1271701
87,2.706,157.1269753
88,2.739,157.1271701
89,2.772,157.3728328
90,2.805,157.3716705
91,2.838,157.474403
92,2.871,157.4735884
93,2.904,157.4733512
94,2.937,157.4732316
95,2.970,157.473356
96,3.003,157.4732875
97,3.036,157.4733787
98,3.069,157.6144391
99,3.102,157.6144141
100,3.135,157.6143412
101,3.168,157.6145235
102,3.201,157.6144994
103,3.234,157.6145177
104,3.267,158.2212731
105,3.300,158.2217323
106,3.333,158.2214506
107,3.366,158.2211386
108,3.399,158.2213305
109,3.432,158.2211748
110,3.465,158.2212027
111,3.498,158.2210016
112,3.531,159.5506578
113,3.564,159.5506424
114,3.597,159.5509361
115,3.630,159.5508579
116,3.663,159.5508854
117,3.696,159.5509134
118,3.729,160.270626
119,3.762,160.2707624
120,3.795,160.2705218
121,3.828,160.2701355
122,3.861,160.2693596
123,3.894,160.2694488
124,3.927,160.268939
125,3.960,160.2692824
126,3.993,161.7568258
127,4.026,161.7564564
128,4.059,161.7568629
129,4.092,161.7563209
130,4.125,161.7568147
131,4.158,162.0921253
132,4.191,162.0910706
133,4.224,162.0911454
134,4.257,162.0910648
135,4.290,162.0913286
136,4.323,162.0911347
137,4.356,162.0912461
138,4.389,162.0910595
139,4.422,162.5825227
140,4.455,162.5825849
141,4.488,162.5827662
142,4.521,164.0351625
143,4.554,164.0340196
144,4.587,164.0340832
145,4.620,164.0845563
146,4.653,164.0834563
147,4.686,164.0842376
148,4.719,163.7824932
149,4.752,163.7816561
150,4.785,163.7816011
151,4.818,163.7814289
152,4.851,163.6520964
153,4.884,163.6519763
154,4.917,163.6521557
155,4.950,163.5188691
156,4.983,163.5183391
157,5.016,163.5185272
158,5.049,163.5478072
159,5.082,163.5471783
160,5.115,163.5473177
161,5.148,163.5472087
162,5.181,163.5474648
163,5.214,163.7577493
164,5.247,163.7562346
165,5.280,163.7564265
166,5.313,163.8346152
167,5.346,163.8333671
168,5.379,163.8336497
169,5.412,163.9126177
170,5.445,163.9111767
171,5.478,163.9117009
172,5.511,164.5692564
173,5.544,164.5687939
174,5.577,164.5690302
175,5.610,164.5687857
176,5.643,164.7389424
177,5.676,164.7388084
178,5.709,164.7388691
179,5.742,165.7758888
180,5.775,165.7751321
181,5.808,165.7766353
182,5.841,164.9042843
183,5.874,164.9028535
184,5.907,164.9029606
185,5.940,164.9026456
186,5.973,159.4448529
187,6.006,159.4443379
188,6.039,159.4443258
189,6.072,159.4440398
190,6.105,160.1943914
191,6.138,160.1929933
192,6.171,160.1934476
193,6.204,160.155137
194,6.237,160.1543297
195,6.270,160.1539796
196,6.303,160.0128959
197,6.336,160.0132166
198,6.369,160.0132026
199,6.402,160.0130956
200,6.435,159.7707176
201,6.468,159.7696533
202,6.501,159.7702522
203,6.534,159.7696716
204,6.567,159.4530059
205,6.600,159.452404
206,6.633,159.4524204
207,6.666,159.732499
208,6.699,159.7322348
209,6.732,159.7321807
210,6.765,159.7318736
211,6.798,159.9897738
212,6.831,159.9899672
213,6.864,160.0661511
214,6.897,160.0654114
215,6.930,160.0654258
216,6.963,160.0653559
217,6.996,159.9127865
218,7.029,159.9121229
219,7.062,159.9120221
220,7.095,159.9293022
221,7.128,159.9282663
222,7.161,159.9285793
223,7.194,159.9281631
224,7.227,160.3276182
225,7.260,160.3262177
226,7.293,160.3266377
227,7.326,160.4126307
228,7.359,160.4115591
229,7.392,160.4113976
230,7.425,160.2280503
231,7.458,160.2272656
232,7.491,160.2273833
233,7.524,160.2272733
234,7.557,160.5014077
235,7.590,160.5009404
236,7.623,160.5013214
237,7.656,160.5007533
238,7.689,160.5014482
239,7.722,160.4127802
240,7.755,160.4115196
241,7.788,160.4117559
242,7.821,160.8363069
243,7.854,160.8358116
244,7.887,160.8361121
245,7.920,160.8359274
246,7.953,160.9104784
247,7.986,161.0357094
248,8.019,161.0347367
249,8.052,161.0347213
250,8.085,161.0345992
251,8.118,161.4509597
252,8.151,161.449551
253,8.184,161.4496441
254,8.217,161.5831747
255,8.250,161.5822386
256,8.283,161.5823698
257,8.316,161.5823954
258,8.349,161.7004615
259,8.382,161.6993461
260,8.415,161.6993692
261,8.448,162.4176215
262,8.481,162.4165615
263,8.514,162.4168263
264,8.547,162.4167323
265,8.580,162.4841488
266,8.613,162.4844483
267,8.646,162.4848008
268,8.679,162.3061955
269,8.712,162.3057403
270,8.745,162.3058869
271,8.778,162.4893967
272,8.811,162.4884631
273,8.844,162.4885344
274,8.877,162.4883599
275,8.910,162.4885692
276,8.943,162.4883873
277,8.976,162.4885716
278,9.009,162.4883763
279,9.042,162.4885687
280,9.075,162.7243933
281,9.108,162.723995
282,9.141,162.7246388
283,9.174,162.7242945
284,9.207,162.7246726
285,9.240,162.5141213
286,9.273,162.5136275
287,9.306,162.5136111
288,9.339,162.513274
289,9.372,162.5135774
290,9.405,162.5132123
291,9.438,162.5135677
292,9.471,162.5132538
293,9.504,162.5135745
294,9.537,163.6197999
295,9.570,163.6189014
296,9.603,163.6194473
297,9.636,163.6188667
298,9.669,163.6195057
299,9.702,163.6189366
300,9.735,163.0342752
301,9.768,163.03432
