Index,Time Stamp (s),Intensity
3,0,146.7766454
4,.033,146.7641763
5,.066,146.772039
6,.099,146.7718779
7,.132,146.6914468
8,.165,146.6914704
9,.198,146.6928887
10,.231,146.6913778
11,.264,147.0985253
12,.297,147.0990273
13,.330,146.7296084
14,.363,146.7263026
15,.396,146.7291045
16,.429,147.6189511
17,.462,147.6138831
18,.495,147.6169044
19,.528,147.6174108
20,.561,147.9319343
21,.594,147.9253091
22,.627,147.9284404
23,.660,147.9692149
24,.693,147.9637693
25,.726,147.963098
26,.759,148.298968
27,.792,148.2961535
28,.825,148.2942024
29,.858,148.2946181
30,.891,148.3011521
31,.924,148.2963532
32,.957,148.2969681
33,.990,148.2987341
34,1.023,148.3600024
35,1.056,148.3544551
36,1.089,148.7664212
37,1.122,148.7603492
38,1.155,148.7583126
39,1.188,148.7492231
40,1.221,149.1789656
41,1.254,149.1754851
42,1.287,149.1713947
43,1.320,149.1681568
44,1.353,148.2491098
45,1.386,148.2435677
46,1.419,148.2451292
47,1.452,148.2424281
48,1.485,148.2423765
49,1.518,148.538479
50,1.551,148.5338084
51,1.584,148.5771899
52,1.617,148.5742269
53,1.650,148.5685851
54,1.683,147.7728072
55,1.716,147.7691199
56,1.749,147.762827
57,1.782,147.829782
58,1.815,147.826305
59,1.848,147.8237399
60,1.881,147.820884
61,1.914,148.4979389
62,1.947,148.4925752
63,1.980,148.490298
64,2.013,148.4889627
65,2.046,148.1690789
66,2.079,148.16485
67,2.112,148.1612143
68,2.145,148.3381477
69,2.178,148.3311724
70,2.211,148.3288281
71,2.244,147.8541821
72,2.277,147.8488436
73,2.310,147.8444285
74,2.343,147.912392
75,2.376,147.9097825
76,2.409,147.9063122
77,2.442,147.9034134
78,2.475,147.7756062
79,2.508,147.7713132
80,2.541,147.7683073
81,2.574,147.7659095
82,2.607,147.7639974
83,2.640,147.2958367
84,2.673,147.2895968
85,2.706,147.2729128
86,2.739,147.2679003
87,2.772,147.264864
88,2.805,147.4668099
89,2.838,147.4615394
90,2.871,147.461466
91,2.904,147.4598172
92,2.937,147.2323881
93,2.970,147.2275637
94,3.003,147.2253183
95,3.036,146.9043258
96,3.069,146.8981221
97,3.102,146.8961516
98,3.135,146.8930985
99,3.168,147.3235402
100,3.201,147.3159394
101,3.234,147.2292805
102,3.267,147.2260928
103,3.300,147.223465
104,3.333,147.2208435
105,3.366,147.3010918
106,3.399,147.2955112
107,3.432,147.2964111
108,3.465,147.2953988
109,3.498,146.0870221
110,3.531,146.0803274
111,3.564,146.0819165
112,3.597,146.4910557
113,3.630,146.4855228
114,3.663,146.4864077
115,3.696,146.4846398
116,3.729,146.655979
117,3.762,146.64905
118,3.795,146.6496393
119,3.828,146.4876403
120,3.861,146.4795206
121,3.894,146.4801746
122,3.927,146.4812789
123,3.960,146.2625487
124,3.993,146.2577812
125,4.026,146.0879036
126,4.059,146.0828361
127,4.092,146.0818094
128,4.125,146.0805965
129,4.158,145.8098544
130,4.191,145.8022386
131,4.224,145.8051683
132,4.257,145.4874691
133,4.290,145.481835
134,4.323,145.4831255
135,4.356,145.482295
136,4.389,145.4819444
137,4.422,145.6585754
138,4.455,145.6521156
139,4.488,146.3209322
140,4.521,146.3139299
141,4.554,146.314743
142,4.587,146.3158738
143,4.620,147.0292443
144,4.653,147.022757
145,4.686,147.0232296
146,4.719,146.3138633
147,4.752,146.3083661
148,4.785,146.3083449
149,4.818,146.3074706
150,4.851,146.3079432
151,4.884,146.1000174
152,4.917,146.0937109
153,4.950,146.0974899
154,4.983,146.1497102
155,5.016,146.1471181
156,5.049,146.1377758
157,5.082,146.5411786
